Company Name,Asset Type,Percentage Allocation
National Thermal Power Corporation Ltd.,Equity,6.02%
Ultratech Cement Ltd.,Equity,5.87%
Bank Of Baroda,Equity,5.77%
State Bank Of India,Equity,5.73%
HDFC Bank Ltd.,Equity,5.69%
Larsen & Toubro Ltd.,Equity,5.52%
Infosys Ltd.,Equity,4.68%
Triparty Repo,Others,4.56%
Tata Motors - DVR - A - ORDY,Equity,4.36%
Tata Steel Ltd.,Equity,4.07%
ICICI Bank Ltd.,Equity,3.93%
ITC Ltd.,Equity,3.89%
The Jammu & Kashmir Bank Ltd.,Equity,3.33%
Power Finance Corporation Ltd.,Equity,3.06%
Steel Authority Of India Ltd.,Equity,3.02%
DLF Ltd.,Equity,2.95%
Hero Motocorp Ltd.,Equity,2.89%
Interglobe Aviation Ltd.,Equity,2.81%
Bajaj Auto Ltd.,Equity,2.76%
Power Grid Corporation Of India Ltd.,Equity,2.50%
Tech Mahindra Ltd.,Equity,2.32%
Zomato Ltd.,Equity,2.23%
Varun Beverages Ltd.,Equity,2.18%
Adani Ports and Special Economic Zone Ltd.,Equity,2.16%
Ambuja Cements Ltd.,Equity,2.12%
Grasim Industries Ltd.,Equity,1.95%
HCL Technologies Ltd.,Equity,1.90%
Sun Pharmaceuticals Ind Ltd.,Equity,1.59%
Current Assets,Others,0.14%
