Company Name,Asset Type,Percentage Allocation
ICICI Prudential Mutual Fund (ICICI Prudential Savings Fund - Direct -  Growth),Debt,11.27%
Kotak Mahindra Mutual Fund (Kotak Multicap Fund - Direct - Growth),Equity,9.52%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Short Term Fund - Direct - Growth),Debt,9.51%
HDFC Mutual Fund (HDFC Large and Mid Cap Fund - Direct - Growth),Equity,9.26%
HDFC Mutual Fund (HDFC Low Duration Fund - Direct - Growth),Debt,9.25%
Nippon India Mutual Fund (Nippon India Growth Fund - Direct - Growth),Equity,7.58%
ICICI Prudential Mutual Fund (ICICI Prudential Bluechip Fund - Direct - Growth),Equity,6.52%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Small Cap Fund - Direct - Growth),Equity,5.80%
Kotak Mahindra Mutual Fund (Kotak Emerging Equity Fund - Direct - Growth),Equity,5.00%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Frontline Equity Fund - Direct - Growth),Equity,4.46%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Flexi Cap Fund - Direct - Growth),Equity,4.20%
Nippon India Mutual Fund (Nippon India Small Cap Fund - Direct - Growth),Equity,4.06%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Gold ETF),Others,3.86%
Mirae Asset Mutual Fund (Mirae Asset Midcap Fund - Direct - Growth),Equity,3.85%
HDFC Mutual Fund (HDFC Corporate Bond Fund - Direct - Growth),Debt,3.34%
Bandhan Mutual Fund,Debt,1.68%
CBLO(CCIL),Others,1.24%
Net Receivables/(Payable),Others,-0.41%
