Company Name,Asset Type,Percentage Allocation
Kotak Mahindra Mutual Fund (Kotak Multicap Fund - Direct - Growth),Equity,10.84%
HDFC Mutual Fund (HDFC Large and Mid Cap Fund - Direct - Growth),Equity,10.62%
ICICI Prudential Mutual Fund (ICICI Prudential Bluechip Fund - Direct - Growth),Equity,9.48%
Kotak Mahindra Mutual Fund (Kotak Emerging Equity Fund - Direct - Growth),Equity,8.06%
Nippon India Mutual Fund (Nippon India Growth Fund - Direct - Growth),Equity,7.66%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Small Cap Fund - Direct - Growth),Equity,7.38%
Nippon India Mutual Fund (Nippon India Small Cap Fund - Direct - Growth),Equity,6.75%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Flexi Cap Fund - Direct - Growth),Equity,6.61%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Frontline Equity Fund - Direct - Growth),Equity,6.23%
Mirae Asset Mutual Fund (Mirae Asset Midcap Fund - Direct - Growth),Equity,5.84%
HDFC Mutual Fund (HDFC Low Duration Fund - Direct - Growth),Debt,5.55%
ICICI Prudential Mutual Fund (ICICI Prudential Savings Fund - Direct -  Growth),Debt,5.19%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Gold ETF),Others,4.53%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Short Term Fund - Direct - Growth),Debt,3.71%
CBLO(CCIL),Others,1.00%
HDFC Mutual Fund (HDFC Corporate Bond Fund - Direct - Growth),Debt,0.88%
Net Receivables/(Payable),Others,-0.34%
