Company Name,Asset Type,Percentage Allocation
7.18 GOI Jul 24 2037,Debt,28.40%
7.79 Uttar Pradesh SDL Mar 29 2033,Debt,18.45%
7.25 GOI Jun 12 2063,Debt,12.74%
CBLO(CCIL),Others,10.08%
7.18 GOI Aug 14 2033,Debt,7.62%
7.81 Uttar Pradesh SDL Mar 29 2034,Debt,6.12%
7.46 GOI Nov  6 2073,Debt,6.11%
7.71 LIC Housing Finance Ltd. May  9 2033,Debt,6.01%
7.3 GOI Jun 19 2053,Debt,5.97%
7.26 GOI Feb  6 2033,Debt,1.88%
7.26 GOI Aug 22 2032,Debt,0.90%
7.54 GOI May 23 2036,Debt,0.62%
7.77 Haryana SDL  Mar 29 2033,Debt,0.44%
GOI,Debt,0.43%
GOI,Debt,0.42%
7.65 Tamil Nadu SDL Jan 25 2033,Debt,0.14%
SBI - CDMDF - A2 Units,Others,0.14%
7.64 Maharashtra SDL  Sep 28 2032,Debt,0.07%
7.72 Maharashtra SDL  Mar 23 2032,Debt,0.04%
Net Receivables/(Payable),Others,-6.59%
