Company Name,Asset Type,Percentage Allocation
Bajaj Finance Ltd.,Equity,8.48%
Avenue Supermarts Ltd.,Equity,7.74%
Tata Consultancy Services Ltd.,Equity,7.54%
Pidilite Industries Ltd.,Equity,6.68%
Info Edge (India) Ltd.,Equity,6.32%
ICICI Bank Ltd.,Equity,5.74%
Divi Laboratories Ltd.,Equity,5.57%
Bajaj Finserv Ltd.,Equity,4.55%
Torrent Power Ltd.,Equity,4.54%
Ltimindtree Ltd.,Equity,4.29%
Shree Cement Ltd.,Equity,4.14%
Reliance Industries Ltd.,Equity,4.00%
Cholamandalam Investment & Finance Company Ltd.,Equity,3.77%
Bajaj Auto Ltd.,Equity,3.66%
PI Industries Ltd.,Equity,3.44%
Sona Blw Precision Forgings Ltd.,Equity,3.19%
DLF Ltd.,Equity,2.79%
HDFC Bank Ltd.,Equity,2.48%
Apollo Hospitals Enterprise Ltd.,Equity,2.34%
CBLO(CCIL),Others,2.00%
Apollo Hospitals Enterprise Ltd.,Equity,1.61%
Kotak Mahindra Bank Ltd.,Equity,1.19%
Bharti Airtel Ltd.,Equity,1.19%
Jio Financial Services Ltd.,Equity,0.98%
Asian Paints Ltd.,Equity,0.67%
Tata Motors Ltd.,Equity,0.47%
Treasury Bill (182D),Others,0.31%
Net Receivables/(Payable),Others,0.30%
Linde India Ltd.,Equity,0.03%
