Company Name,Asset Type,Percentage Allocation
7.26 GOI Feb  6 2033,Debt,24.89%
7.18 GOI Aug 14 2033,Debt,12.13%
7.18 GOI Jul 24 2037,Debt,4.18%
7.82 LIC Housing Finance Ltd. Nov 28 2025,Debt,2.90%
9.1 CreditAccess Grameen Ltd. Sep  6 2025,Debt,2.63%
10 Belstar Microfinance Ltd. Mar 31 2026,Debt,2.63%
8.25 JSW Steel Ltd. Dec 23 2027,Debt,2.61%
Net Receivables/(Payable),Others,2.49%
10 JM Financial Credit Solutions Ltd. Jul 23 2024,Debt,2.33%
IRB Invit Fund,Others,2.12%
7.86 Nexus Select Trust Jun 16 2026,Debt,2.10%
8.8 JM Financial Products Ltd. Dec 23 2025,Debt,2.10%
5.83 State Bank Of India Oct 25 2030,Debt,2.03%
CBLO(CCIL),Others,1.87%
8.7 GIC Housing Finance Ltd. Nov 27 2024,Debt,1.84%
8.79 Vedanta Ltd. Mar 15 2024,Debt,1.58%
6.7 DLF Cyber City Developers Ltd. Sep 30 2024,Debt,1.56%
7.85 Indinfravit Trust Apr  2 2040,Debt,1.55%
6.8 Varanasi Sangam Expressway Pvt. Ltd. Dec 29 2034,Debt,1.50%
9.25 Shriram City Union Finance Ltd. May 28 2024,Debt,1.32%
9.5221 Avanse Financial Services Ltd. Jun 29 2026,Debt,1.32%
7.1 GOI Apr 18 2029,Debt,1.32%
8.5 Adani Transmission Ltd. Dec 20 2024,Debt,1.31%
7.15 G R Infraprojects Ltd. May 31 2024,Debt,1.31%
9.2627 SK Finance Ltd. (Erstwhile Ess Kay Fincorp Ltd.) Jan 27 2025,Debt,1.31%
8.85 Yes Bank Ltd. Feb 24 2025,Debt,1.31%
6.42 Bharti Telecom Ltd. Oct 18 2024,Debt,1.29%
5.55 Mahindra Rural Housing Finance Ltd. Jun 17 2024,Debt,1.06%
9.75 Oxyzo Financial Services Pvt. Ltd. Mar 19 2025,Debt,1.05%
6.1 Sundew Properties Ltd. Jun 28 2024,Debt,1.04%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,1.02%
8.73 Union Bank Of India Dec 15 2120,Debt,1.01%
8.2 Arka Fincap Ltd. Mar  6 2024,Debt,0.89%
7.18 Power Finance Corporation Ltd. Jan 20 2027,Debt,0.78%
7.25 Punjab National Bank Oct 14 2030,Debt,0.78%
GOI,Debt,0.75%
GOI,Debt,0.73%
7.99 Tata Power Company Ltd. Nov 15 2024,Debt,0.53%
6.2 Torrent Power Ltd. Mar 11 2024,Debt,0.53%
10.32 Andhra Pradesh Capital Region Development Authority Aug 16 2024,Debt,0.52%
7.7 TMF Holdings Ltd. Feb 25 2025,Debt,0.52%
Sharekhan Ltd. (365D),Others,0.44%
6.85 DME Development Ltd. Mar 16 2036,Debt,0.23%
6.85 DME Development Ltd. Mar 16 2037,Debt,0.23%
6.85 DME Development Ltd. Mar 16 2035,Debt,0.23%
6.85 DME Development Ltd. Mar 16 2033,Debt,0.23%
6.85 DME Development Ltd. Mar 16 2034,Debt,0.22%
6.85 DME Development Ltd. Mar 16 2032,Debt,0.22%
6.85 DME Development Ltd. Mar 16 2031,Debt,0.22%
6.85 DME Development Ltd. Mar 16 2030,Debt,0.22%
6.85 DME Development Ltd. Mar 16 2029,Debt,0.22%
6.85 DME Development Ltd. Mar 16 2028,Debt,0.22%
SBI - CDMDF - A2 Units,Others,0.22%
6.97 Karnataka Sdl Feb 26 2028,Debt,0.09%
8.37 REC Ltd. Dec  7 2028,Debt,0.06%
8.08 Maharashtra SDL  Dec 26 2028,Debt,0.06%
8.49 National Thermal Power Corporation Ltd. Mar 25 2025,Debt,0.06%
10.15 U.P. Power Corporation Ltd. Jan 19 2024,Debt,0.03%
GOI,Debt,0.03%
7.17 GOI Jan  8 2028,Debt,0.02%
6.97 Maharashtra SDL  Feb 18 2028,Debt,0.02%
8.73 Uttar Pradesh SDL Oct 24 2028,Debt,0.01%
7.26 GOI Jan 14 2029,Debt,0.01%
7.27 GOI Apr  8 2026,Debt,0.01%
