Company Name,Asset Type,Percentage Allocation
Derivative,Others,51.23%
Aditya Birla Sun Life Mutual Fund (Aditya Birla Sun Life Money Manager Fund - Direct - Growth),Debt,6.57%
GMR Airports Infrastructure Ltd.,Equity,5.23%
Treasury Bill (182D),Others,4.69%
Cholamandalam Investment & Finance Company Ltd.,Equity,4.46%
Sun Pharmaceuticals Ind Ltd.,Equity,4.36%
ITC Ltd.,Equity,3.91%
HDFC Bank Ltd. (364D),Others,3.67%
Kotak Mahindra Bank Ltd.,Equity,3.57%
Adani Ports and Special Economic Zone Ltd.,Equity,3.39%
Indusind Bank Ltd.,Equity,3.17%
Reliance Industries Ltd.,Equity,3.08%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,2.88%
HDFC Bank Ltd.,Equity,2.84%
Manappuram Finance Ltd.,Equity,2.66%
Zee Entertainment Enterprises Ltd.,Equity,2.42%
ICICI Bank Ltd.,Equity,2.37%
Canara Bank,Equity,2.20%
7.17 GOI Apr 17 2030,Debt,2.12%
GAIL (India) Ltd.,Equity,1.99%
8 Mahindra & Mahindra Financial Services Ltd. Apr 25 2025,Debt,1.88%
Hindustan Petroleum Corporation Ltd.,Equity,1.70%
ACC Ltd.,Equity,1.68%
CBLO(CCIL),Others,1.30%
Punjab National Bank,Equity,1.22%
Cipla Ltd.,Equity,1.05%
Larsen & Toubro Ltd.,Equity,0.97%
7.38 GOI Jun 20 2027,Debt,0.95%
7.18 GOI Aug 14 2033,Debt,0.94%
7.06 GOI Apr 10 2028,Debt,0.94%
7.1 GOI Apr 18 2029,Debt,0.94%
7.86 Nexus Select Trust Jun 16 2026,Debt,0.94%
6.25 Embassy Office Parks Reit Oct 18 2024,Debt,0.93%
IDFC Ltd.,Equity,0.91%
Steel Authority Of India Ltd.,Equity,0.89%
Tata Consultancy Services Ltd.,Equity,0.89%
GOI,Debt,0.83%
National Thermal Power Corporation Ltd.,Equity,0.82%
Vodafone Idea Ltd.,Equity,0.77%
Other Margin,Debt,0.75%
GOI,Debt,0.72%
DLF Ltd.,Equity,0.72%
Tech Mahindra Ltd.,Equity,0.72%
Infosys Ltd.,Equity,0.70%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,0.59%
Balrampur Chini Mills Ltd.,Equity,0.47%
Axis Bank Ltd.,Equity,0.40%
Birlasoft Ltd.,Equity,0.38%
Petronet Lng Ltd.,Equity,0.38%
Bharti Airtel Ltd.,Equity,0.38%
State Bank Of India,Equity,0.36%
Hindustan Unilever Ltd.,Equity,0.36%
Glenmark Pharmaceuticals Ltd.,Equity,0.33%
Titan Company Ltd.,Equity,0.30%
Embassy Office Parks Reit,Others,0.28%
Bajaj Finance Ltd.,Equity,0.28%
Trent Ltd.,Equity,0.23%
Asian Paints Ltd.,Equity,0.23%
HCL Technologies Ltd.,Equity,0.22%
Mahindra & Mahindra Ltd.,Equity,0.22%
Bharat Heavy Electricals Ltd.,Equity,0.21%
Tata Consumer Products Ltd.,Equity,0.21%
Bank Of Baroda,Equity,0.20%
Maruti Suzuki India Ltd.,Equity,0.20%
Ambuja Cements Ltd.,Equity,0.19%
Tata Motors Ltd.,Equity,0.19%
7.26 GOI Feb  6 2033,Debt,0.19%
Bandhan Bank Ltd.,Equity,0.18%
Ultratech Cement Ltd.,Equity,0.17%
Tata Steel Ltd.,Equity,0.16%
Power Grid Corporation Of India Ltd.,Equity,0.15%
Nestle India Ltd.,Equity,0.14%
Bajaj Finserv Ltd.,Equity,0.13%
Godrej Consumer Products Ltd.,Equity,0.13%
Hindalco Industries Ltd.,Equity,0.13%
Coal India Ltd.,Equity,0.12%
Oil & Natural Gas Corporation Ltd.,Equity,0.11%
Grasim Industries Ltd.,Equity,0.11%
Bajaj Auto Ltd.,Equity,0.11%
JSW Steel Ltd.,Equity,0.11%
Wipro Ltd.,Equity,0.10%
Dr Reddys Laboratories Ltd.,Equity,0.10%
HDFC Life Insurance Company Ltd.,Equity,0.10%
SBI Life Insurance Company Ltd.,Equity,0.09%
Bharat Electronics Ltd.,Equity,0.09%
Britannia Industries Ltd.,Equity,0.09%
Hero Motocorp Ltd.,Equity,0.09%
City Union Bank Ltd.,Equity,0.08%
Ltimindtree Ltd.,Equity,0.08%
Avenue Supermarts Ltd.,Equity,0.08%
Apollo Hospitals Enterprise Ltd.,Equity,0.08%
Eicher Motors Ltd.,Equity,0.08%
Zomato Ltd.,Equity,0.07%
Cholamandalam Investment & Finance Company Ltd.,Equity,0.07%
Divi Laboratories Ltd.,Equity,0.07%
Indian Oil Corporation Ltd.,Equity,0.07%
Tata Power Company Ltd.,Equity,0.07%
GOI,Debt,0.07%
Bharat Petroleum Corporation Ltd.,Equity,0.06%
Pidilite Industries Ltd.,Equity,0.06%
Info Edge (India) Ltd.,Equity,0.06%
Interglobe Aviation Ltd.,Equity,0.06%
Shree Cement Ltd.,Equity,0.05%
ICICI Lombard General Insurance Company Ltd.,Equity,0.05%
Siemens Ltd.,Equity,0.05%
SRF Ltd.,Equity,0.05%
Havells India Ltd.,Equity,0.05%
Colgate-Palmolive Ltd.,Equity,0.05%
Dabur India Ltd.,Equity,0.05%
United Spirits Ltd.,Equity,0.05%
Adani Transmission Ltd.,Equity,0.04%
Vedanta Ltd.,Equity,0.04%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.04%
PI Industries Ltd.,Equity,0.04%
Marico Ltd.,Equity,0.04%
Piramal Enterprises Ltd.,Equity,0.04%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,0.04%
Jindal Steel & Power Ltd.,Equity,0.04%
ABB India Ltd.,Equity,0.04%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.03%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.03%
Torrent Pharmaceuticals Ltd.,Equity,0.03%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.03%
Max Financial Services Ltd.,Equity,0.03%
Bosch Ltd.,Equity,0.03%
Berger Paints India Ltd.,Equity,0.02%
Procter & Gamble Hygiene & Healthcare Ltd.,Equity,0.02%
Muthoot Finance Ltd.,Equity,0.02%
Life Insurance Corporation of India,Equity,0.02%
Escorts Kubota Ltd.,Equity,0.02%
Indian Energy Exchange Ltd.,Equity,0.01%
Cash,Others,0.00%
Indian Energy Exchange Ltd.,Equity,-0.01%
Hindustan Unilever Ltd.,Equity,-0.02%
Escorts Kubota Ltd.,Equity,-0.02%
Max Financial Services Ltd.,Equity,-0.03%
Piramal Enterprises Ltd.,Equity,-0.04%
Godrej Consumer Products Ltd.,Equity,-0.06%
Tata Consumer Products Ltd.,Equity,-0.07%
City Union Bank Ltd.,Equity,-0.08%
Titan Company Ltd.,Equity,-0.09%
Bank Of Baroda,Equity,-0.14%
Ambuja Cements Ltd.,Equity,-0.14%
Bandhan Bank Ltd.,Equity,-0.18%
Bharat Heavy Electricals Ltd.,Equity,-0.21%
Trent Ltd.,Equity,-0.23%
Glenmark Pharmaceuticals Ltd.,Equity,-0.33%
Petronet Lng Ltd.,Equity,-0.38%
KPIT Technologies Ltd.,Equity,-0.38%
Tata Consultancy Services Ltd.,Equity,-0.39%
Larsen & Toubro Ltd.,Equity,-0.42%
Balrampur Chini Mills Ltd.,Equity,-0.47%
Tech Mahindra Ltd.,Equity,-0.59%
National Thermal Power Corporation Ltd.,Equity,-0.62%
DLF Ltd.,Equity,-0.66%
Vodafone Idea Ltd.,Equity,-0.78%
Steel Authority Of India Ltd.,Equity,-0.90%
IDFC Ltd.,Equity,-0.91%
Cipla Ltd.,Equity,-0.97%
HDFC Bank Ltd.,Equity,-1.03%
Net Receivables/(Payable),Others,-1.11%
Punjab National Bank,Equity,-1.23%
ICICI Bank Ltd.,Equity,-1.47%
ACC Ltd.,Equity,-1.69%
Hindustan Petroleum Corporation Ltd.,Equity,-1.71%
ITC Ltd.,Equity,-1.88%
