Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,27.01%
ICICI Bank Ltd.,Equity,24.50%
Indusind Bank Ltd.,Equity,11.10%
Axis Bank Ltd.,Equity,10.73%
Kotak Mahindra Bank Ltd.,Equity,10.66%
The Federal Bank Ltd.,Equity,5.31%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,4.04%
Bandhan Bank Ltd.,Equity,2.57%
RBL Bank Ltd.,Equity,2.38%
City Union Bank Ltd.,Equity,1.54%
Cash,Others,0.17%
