Company Name,Asset Type,Percentage Allocation
Suzlon Energy Ltd.,Equity,5.53%
Apar Industries Ltd.,Equity,5.24%
BSE Ltd.,Equity,5.06%
REC Ltd.,Equity,4.06%
Power Finance Corporation Ltd.,Equity,3.88%
Aurobindo Pharma Ltd.,Equity,2.89%
Cyient Ltd.,Equity,2.88%
Indian Railway Finance Corporation Ltd.,Equity,2.88%
Rail Vikas Nigam Ltd.,Equity,2.78%
Prestige Estates Projects Ltd.,Equity,2.75%
Bharat Heavy Electricals Ltd.,Equity,2.57%
KPIT Technologies Ltd.,Equity,2.55%
Polycab India Ltd.,Equity,2.53%
Multi Commodity Exchange of India Ltd.,Equity,2.52%
Birlasoft Ltd.,Equity,2.42%
NCC Ltd.,Equity,2.41%
Angel One Ltd. (Erstwhile Angel Broking Ltd.),Equity,2.35%
KEI Industries Ltd.,Equity,2.31%
Trent Ltd.,Equity,2.23%
PB Fintech Ltd.,Equity,2.07%
Glenmark Pharmaceuticals Ltd.,Equity,2.05%
The Supreme Industries Ltd.,Equity,2.04%
One 97 Communications Ltd.,Equity,2.00%
TVS Motor Company Ltd.,Equity,1.99%
Zomato Ltd.,Equity,1.94%
Varun Beverages Ltd.,Equity,1.93%
L&T Finance Holding Ltd.,Equity,1.85%
Hindustan Aeronautics Ltd.,Equity,1.81%
CG Power & Industrial Solutions Ltd.,Equity,1.53%
Zydus Lifesciences Ltd.,Equity,1.49%
Punjab National Bank,Equity,1.35%
Indian Bank,Equity,1.28%
APL Apollo Tubes Ltd.,Equity,1.28%
Karnataka Bank Ltd.,Equity,1.23%
ABB India Ltd.,Equity,1.20%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,1.14%
IDFC Ltd.,Equity,1.13%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.01%
Bharat Electronics Ltd.,Equity,0.98%
Escorts Kubota Ltd.,Equity,0.98%
Apollo Tyres Ltd.,Equity,0.94%
Cummins India Ltd.,Equity,0.87%
Siemens Ltd.,Equity,0.82%
The Indian Hotels Company Ltd.,Equity,0.77%
NHPC Ltd.,Equity,0.74%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,0.74%
Union Bank Of India,Equity,0.74%
ITC Ltd.,Equity,0.71%
Mahindra & Mahindra Financial Services Ltd.,Equity,0.65%
Canara Bank,Equity,0.63%
Bank Of India,Equity,0.21%
Current Assets,Others,0.05%
