fund_house,scheme_type,scheme_category,scheme_code,scheme_name
ICICI Prudential Mutual Fund,Others,Income,120661,ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan - Growth
ICICI Prudential Mutual Fund,Others,Income,110046,ICICI Prudential Interval Fund V Monthly Interval Plan A - Dividend
ICICI Prudential Mutual Fund,Others,Income,110045,ICICI Prudential Interval Fund V Monthly Interval Plan A - Growth
ICICI Prudential Mutual Fund,Others,Income,120669,ICICI Prudential MIP - Direct Plan -  Dividend Half Yearly
ICICI Prudential Mutual Fund,Others,Income,120667,ICICI Prudential MIP - Direct Plan -  Dividend Monthly
ICICI Prudential Mutual Fund,Others,Income,120666,ICICI Prudential MIP - Direct Plan -  Dividend Quarterly
ICICI Prudential Mutual Fund,Others,Income,120668,ICICI Prudential MIP - Direct Plan -  Growth
ICICI Prudential Mutual Fund,Others,Income,130940,ICICI Prudential MIP - Direct Plan Bonus
ICICI Prudential Mutual Fund,Others,Income,100955,ICICI Prudential MIP - Dividend Half Yearly
ICICI Prudential Mutual Fund,Others,Income,100953,ICICI Prudential MIP - Dividend Monthly
ICICI Prudential Mutual Fund,Others,Income,100954,ICICI Prudential MIP - Dividend Quarterly
ICICI Prudential Mutual Fund,Others,Income,100952,ICICI Prudential MIP - Growth
SBI Mutual Fund,Others,Income,102056,SBI Magnum Income Plus Fund - Savings Plan (D)
SBI Mutual Fund,Others,Income,102055,SBI Magnum Income Plus Fund - Savings Plan (G)
Kotak Mahindra Mutual Fund,Others,Income,146839,Kotak Monthly Interval Plan Series 4-Direct Plan- Dividend Reinvestment
Kotak Mahindra Mutual Fund,Others,Income,146837,Kotak Monthly Interval Plan Series 4-Direct Plan- Growth
Kotak Mahindra Mutual Fund,Others,Income,146840,Kotak Monthly Interval Plan Series 4-Regular Plan- Dividend Reinvestment
Kotak Mahindra Mutual Fund,Others,Income,146835,Kotak Monthly Interval Plan Series 4-Regular Plan- Growth
Kotak Mahindra Mutual Fund,Others,Income,145440,Kotak Quarterly Interval Plan Series 12-Direct Plan-Growth
Kotak Mahindra Mutual Fund,Others,Income,145441,Kotak Quarterly Interval Plan Series 12-Regular Plan-Dividend Payout
Kotak Mahindra Mutual Fund,Others,Income,145437,Kotak Quarterly Interval Plan Series 12-Regular Plan-Growth
Kotak Mahindra Mutual Fund,Others,Income,146602,Kotak Quarterly Interval Plan Series13- Direct Plan- Dividend Payout
Kotak Mahindra Mutual Fund,Others,Income,146599,Kotak Quarterly Interval Plan Series13- Direct Plan- Growth
Kotak Mahindra Mutual Fund,Others,Income,146598,Kotak Quarterly Interval Plan Series13- Regular Plan- Dividend Payout
Kotak Mahindra Mutual Fund,Others,Income,146601,Kotak Quarterly Interval Plan Series13- Regular Plan- Growth
Nippon India Mutual Fund,Others,Income,118804,Nippon India Annual Interval Fund - Series I - Direct Plan Growth Plan - Growth
Nippon India Mutual Fund,Others,Income,105660,NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - IDCW Option
Nippon India Mutual Fund,Others,Income,105662,NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - RETAIL Plan - IDCW Option
Nippon India Mutual Fund,Others,Income,105663,Nippon India Interval Fund Annual Interval Fund Series-I- Growth Option
Nippon India Mutual Fund,Others,Income,105661,Nippon India Interval Fund Annual Interval Fund Series-I-Retail Plan Growth Option
Nippon India Mutual Fund,Others,Income,145667,Nippon India Interval Fund V - Series 2 - Direct Plan - Dividend Payout Option
Nippon India Mutual Fund,Others,Income,145670,Nippon India Interval Fund V - Series 2 - Direct Plan - Growth Option
Nippon India Mutual Fund,Others,Income,145668,Nippon India Interval Fund V - Series 2 - Dividend Payout Option
Nippon India Mutual Fund,Others,Income,145669,Nippon India Interval Fund V - Series 2 - Growth Option
Nippon India Mutual Fund,Others,Income,145348,Nippon India Interval Fund V- Series 1- Direct Plan- Dividend Option
Nippon India Mutual Fund,Others,Income,145350,Nippon India Interval Fund V- Series 1- Direct Plan-Growth Option
Nippon India Mutual Fund,Others,Income,145349,Nippon India Interval Fund V- Series 1- Dividend Option
Nippon India Mutual Fund,Others,Income,145347,Nippon India Interval Fund V- Series 1- Growth Option
Nippon India Mutual Fund,Others,Income,105229,Nippon India Interval Fund-Monthly Interval Fund-Series-I- Growth Option
Reliance Mutual Fund,Others,Income,105232,Reliance Interval Fund-Monthly Interval Fund-Series-I-Institutional Plan-Dividend Option
Nippon India Mutual Fund,Others,Income,118596,NIPPON INDIA MONTHLY INTERVAL FUND - SERIES I - Direct Plan - IDCW Option
Nippon India Mutual Fund,Others,Income,118598,Nippon India Monthly Interval Fund - Series I - Direct Plan Growth Plan - Growth
Nippon India Mutual Fund,Others,Income,105230,NIPPON INDIA MONTHLY INTERVAL FUND - SERIES I - IDCW Option
Nippon India Mutual Fund,Others,Income,105400,Nippon India Interval Fund-Monthly Interval Fund-Series-II -Growth Option
Reliance Mutual Fund,Others,Income,105402,Reliance Interval Fund-Monthly Interval Fund-Series-II-Institutional Plan-Dividend Option
Nippon India Mutual Fund,Others,Income,118594,NIPPON INDIA MONTHLY INTERVAL FUND - SERIES II - Direct Plan - IDCW Option
Nippon India Mutual Fund,Others,Income,118595,Nippon India Monthly Interval Fund - Series II - Direct Plan Growth Plan - Growth
Nippon India Mutual Fund,Others,Income,105401,NIPPON INDIA MONTHLY INTERVAL FUND - SERIES II - IDCW Option
Nippon India Mutual Fund,Others,Income,105689,Nippon India Interval Fund-Quarterly Interval Fund Series-II-Growth Option
Nippon India Mutual Fund,Others,Income,118689,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - Direct Plan - IDCW Option
Nippon India Mutual Fund,Others,Income,118691,Nippon India Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth
Nippon India Mutual Fund,Others,Income,105692,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES II - IDCW Option
Nippon India Mutual Fund,Others,Income,118621,Nippon India Interval Fund - Quarterly Plan - Series I - Direct Plan Dividend Plan - Dividend Payout Option
Nippon India Mutual Fund,Others,Income,118623,Nippon India Interval Fund - Quarterly Plan - Series I - Direct Plan Growth Plan - Growth
Nippon India Mutual Fund,Others,Income,105434,NIPPON INDIA INTERVAL FUND - QUARTERLY PLAN - SERIES I - IDCW Option
Nippon India Mutual Fund,Others,Income,105436,NIPPON INDIA INTERVAL FUND - QUARTERLY PLAN - SERIES I - INSTITUTIONAL IDCW Option
Nippon India Mutual Fund,Others,Income,105433,Nippon India Interval Fund-Quarterly Interval Fund-Series-I - Growth Option
Nippon India Mutual Fund,Others,Income,105884,Nippon India Interval Fund-Quarterly Interval Fund-Series-III- Growth Option
Nippon India Mutual Fund,Others,Income,105882,Nippon India Interval Fund-Quarterly Interval Fund-Series-III-Institutional Plan-Growth Option
Nippon India Mutual Fund,Others,Income,118584,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES III - Direct Plan - IDCW Option
Nippon India Mutual Fund,Others,Income,118583,Nippon India Quarterly Interval Fund - Series III - Direct Plan Growth Plan - Growth
Nippon India Mutual Fund,Others,Income,105885,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES III - IDCW Option
Nippon India Mutual Fund,Others,Income,105883,NIPPON INDIA QUARTERLY INTERVAL FUND - SERIES III - INSTITUTIONAL IDCW Option
Nippon India Mutual Fund,Others,Income,120800,Nippon India Yearly Interval Fund - Series 1 - Direct Plan - Dividend Plan - Dividend Option
Nippon India Mutual Fund,Others,Income,120799,Nippon India Yearly Interval Fund - Series 1 - Direct Plan - Growth Plan - Growth Option
Nippon India Mutual Fund,Others,Income,120802,Nippon India Yearly Interval Fund - Series 1 - Dividend Plan - Dividend Option
Nippon India Mutual Fund,Others,Income,120798,Nippon India Yearly Interval Fund - Series 1 - Growth Plan - Growth Option
Reliance Mutual Fund,Others,Income,134888,Reliance Interval Fund -IV -Series 2 - Direct Plan - Dividend Payout Option
Reliance Mutual Fund,Others,Income,134890,Reliance Interval Fund -IV -Series 2 - Direct Plan - Growth Option
Reliance Mutual Fund,Others,Income,134889,Reliance Interval Fund -IV -Series 2 - Dividend Payout Option
Reliance Mutual Fund,Others,Income,134891,Reliance Interval Fund -IV -Series 2 - Growth Option
Reliance Mutual Fund,Others,Income,135001,Reliance Interval Fund IV- Series 3- Direct Plan-Dividend Payout Option
Reliance Mutual Fund,Others,Income,134999,Reliance Interval Fund IV- Series 3- Direct Plan-Growth option
