fund_house,scheme_type,scheme_category,scheme_code,scheme_name
ICICI Prudential Mutual Fund,Others,FV Rs 32.161,103028,ICICI Prudential Blended Plan A -  Dividend
ICICI Prudential Mutual Fund,Others,FV Rs 32.161,130949,ICICI Prudential Blended Plan A - Direct Plan Bonus
ICICI Prudential Mutual Fund,Others,FV Rs 32.161,103027,ICICI Prudential Blended Plan A - Growth
ICICI Prudential Mutual Fund,Others,FV Rs 32.161,120311,ICICI Prudential Blended Plan A-Direct Plan -  Dividend
ICICI Prudential Mutual Fund,Others,FV Rs 32.161,120310,ICICI Prudential Blended Plan A-Direct Plan -  Growth
SBI Mutual Fund,Others,FV Rs 32.161,102208,SBI MAGNUM NRI FLEXIASSET PLAN-DIVIDEND
SBI Mutual Fund,Others,FV Rs 32.161,102207,SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH
