Company Name,Asset Type,Percentage Allocation
CBLO(CCIL),Others,4.54%
J. K. Cement Ltd.,Equity,2.50%
Teamlease Services Ltd.,Equity,2.37%
Hitachi Energy India Ltd.,Equity,2.24%
Sanofi India Ltd.,Equity,2.22%
Go Fashion (India) Ltd.,Equity,2.19%
Cholamandalam Financial Holdings Ltd.,Equity,2.12%
Prince Pipes & Fittings Ltd.,Equity,1.98%
Tega Industries Ltd.,Equity,1.88%
Birlasoft Ltd.,Equity,1.85%
RHI Magnesita India Ltd.,Equity,1.80%
ICICI Securities Ltd.,Equity,1.78%
Brigade Enterprises Ltd.,Equity,1.75%
Td Power Systems Ltd.,Equity,1.75%
Ccl Products (India) Ltd.,Equity,1.69%
R R Kabel Ltd.,Equity,1.56%
Gokaldas Exports Ltd.,Equity,1.50%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,1.49%
Rategain Travel Technologies Ltd.,Equity,1.48%
Axis Bank Ltd.,Equity,1.46%
BEML Ltd.,Equity,1.34%
Campus Activewear Ltd.,Equity,1.31%
Craftsman Automation Ltd.,Equity,1.30%
Sobha Ltd.,Equity,1.28%
Cyient Ltd.,Equity,1.26%
VIP Industries Ltd.,Equity,1.19%
Sonata Software Ltd.,Equity,1.16%
Bikaji Foods International Ltd.,Equity,1.14%
LIC Housing Finance Ltd.,Equity,1.14%
CMS Info Systems Ltd.,Equity,1.13%
Rolex Rings Ltd.,Equity,1.11%
Kirloskar Pneumatic Company Ltd.,Equity,1.11%
Fusion Micro Finance Ltd.,Equity,1.03%
Navin Fluorine International Ltd.,Equity,1.03%
Sona Blw Precision Forgings Ltd.,Equity,1.03%
Radico Khaitan Ltd.,Equity,1.01%
S.J.S. Enterprises Ltd.,Equity,1.01%
Kajaria Ceramics Ltd.,Equity,1.01%
PNC Infratech Ltd.,Equity,1.00%
Sunteck Realty Ltd.,Equity,1.00%
RBL Bank Ltd.,Equity,1.00%
Krishna Institute of Medical Sciences Ltd.,Equity,0.98%
Bank Of India,Equity,0.97%
Stylam Industries Ltd.,Equity,0.94%
Sapphire Foods India Ltd.,Equity,0.93%
Triveni Turbine Ltd.,Equity,0.92%
The Federal Bank Ltd.,Equity,0.91%
Sundram Fasteners Ltd.,Equity,0.91%
Orient Electric Ltd.,Equity,0.91%
Kalpataru Projects International Ltd.,Equity,0.91%
Fortis Healthcare Ltd.,Equity,0.89%
Sheela Foam Ltd.,Equity,0.88%
PVR INOX Ltd.,Equity,0.87%
Tanla Platforms Ltd.,Equity,0.87%
Welspun India Ltd.,Equity,0.86%
Coforge Ltd.,Equity,0.83%
Repco Home Finance Ltd.,Equity,0.82%
Century Textiles & Industries Ltd.,Equity,0.81%
Emami Ltd.,Equity,0.80%
Ujjivan Financial Services Ltd.,Equity,0.79%
Carborundum Universal Ltd.,Equity,0.78%
IFGL Refractories Ltd.,Equity,0.76%
Home First Finance Company India Ltd.,Equity,0.75%
Alembic Pharmaceuticals Ltd.,Equity,0.75%
Minda Corporation Ltd.,Equity,0.72%
Endurance Technologies Ltd.,Equity,0.69%
Netweb Technologies India Ltd.,Equity,0.69%
Gateway Distriparks Ltd.,Equity,0.68%
Power Mech Projects Ltd.,Equity,0.66%
Orient Cement Ltd.,Equity,0.64%
SAI Silks (Kalamandir) Ltd.,Equity,0.60%
Eris Lifesciences Ltd.,Equity,0.59%
Rainbow Childrens Medicare Ltd.,Equity,0.58%
K P R Mill Ltd.,Equity,0.56%
Inox India Ltd.,Equity,0.54%
eMudhra Ltd.,Equity,0.54%
GMM Pfaudler Ltd.,Equity,0.53%
Container Corporation Of India Ltd.,Equity,0.49%
Chalet Hotels Ltd.,Equity,0.46%
Keystone Realtors Ltd,Equity,0.45%
Anand Rathi Wealth Ltd.,Equity,0.45%
Restaurant Brands Asia Ltd.,Equity,0.42%
Avanti Feeds Ltd.,Equity,0.41%
MTAR Technologies Ltd.,Equity,0.39%
Balrampur Chini Mills Ltd.,Equity,0.39%
Ceat Ltd.,Equity,0.38%
Butterfly Gandhimathi Appliances Ltd.,Equity,0.37%
Central Depository Services (India) Ltd.,Equity,0.36%
Clean Science & Technology Ltd.,Equity,0.36%
Honasa Consumer Ltd.,Equity,0.35%
Landmark Cars Ltd.,Equity,0.34%
Cyient DLM Ltd.,Equity,0.34%
PB Fintech Ltd.,Equity,0.34%
City Union Bank Ltd.,Equity,0.33%
IDFC Ltd.,Equity,0.32%
Havells India Ltd.,Equity,0.32%
Aether Industries Ltd.,Equity,0.28%
Indian Bank,Equity,0.27%
Tarsons Products Ltd.,Equity,0.25%
Flair Writing Industries Ltd.,Equity,0.17%
IRM Energy Ltd.,Equity,0.16%
Doms Industries Ltd.,Equity,0.04%
Steel Strip Wheels Ltd.,Equity,0.04%
IDEAForge Technology Ltd.,Equity,0.03%
Net Receivables/(Payable),Others,-0.07%
