Company Name,Asset Type,Percentage Allocation
CBLO(CCIL),Others,3.25%
Central Depository Services (India) Ltd.,Equity,3.23%
Global Health Ltd.,Equity,3.21%
RHI Magnesita India Ltd.,Equity,3.19%
Multi Commodity Exchange of India Ltd.,Equity,3.19%
C.E. Info Systems Ltd.,Equity,3.09%
Rainbow Childrens Medicare Ltd.,Equity,3.06%
Triveni Turbine Ltd.,Equity,2.95%
Sanofi India Ltd.,Equity,2.88%
Blue Star Ltd.,Equity,2.82%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED),Equity,2.77%
Ratnamani Metals & Tubes Ltd.,Equity,2.69%
Blue Dart Express Ltd.,Equity,2.55%
KEI Industries Ltd.,Equity,2.32%
Indiamart Intermesh Ltd.,Equity,2.31%
CSB Bank Ltd. (Formerly The Catholic Syrian Bank Ltd.),Equity,2.30%
Equitas Small Finance Bank Ltd.,Equity,2.29%
Go Fashion (India) Ltd.,Equity,2.22%
Happiest Minds Technologies Ltd.,Equity,2.17%
Aavas Financiers Ltd. (Erstwhile A U Housing Finance),Equity,2.15%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,1.89%
Eureka Forbes Ltd.,Equity,1.88%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.88%
KEC International Ltd.,Equity,1.84%
Ccl Products (India) Ltd.,Equity,1.83%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,1.81%
Dixon Technologies (India) Ltd.,Equity,1.80%
CreditAccess Grameen Ltd.,Equity,1.77%
Tube Investments Of India Ltd.,Equity,1.68%
Bharat Rasayan Ltd.,Equity,1.67%
Aptus Value Housing Finance India Ltd.,Equity,1.66%
MM Forgings Ltd.,Equity,1.62%
Teamlease Services Ltd.,Equity,1.59%
Krishna Institute of Medical Sciences Ltd.,Equity,1.55%
MTAR Technologies Ltd.,Equity,1.52%
Neogen Chemicals Ltd.,Equity,1.41%
JK Lakshmi Cement Ltd.,Equity,1.36%
SAI Silks (Kalamandir) Ltd.,Equity,1.35%
Bikaji Foods International Ltd.,Equity,1.32%
Landmark Cars Ltd.,Equity,1.26%
Timken India Ltd.,Equity,1.26%
Vinati Organics Ltd.,Equity,1.17%
Aether Industries Ltd.,Equity,1.15%
Kirloskar Pneumatic Company Ltd.,Equity,1.11%
Cello World Ltd.,Equity,1.03%
Home First Finance Company India Ltd.,Equity,0.99%
Sapphire Foods India Ltd.,Equity,0.98%
Greenply Industries Ltd.,Equity,0.95%
Tatva Chintan Pharma Chem Ltd.,Equity,0.95%
Clean Science & Technology Ltd.,Equity,0.72%
Motherson Sumi Wiring India Ltd.,Equity,0.65%
Net Receivables/(Payable),Others,0.50%
Oriental Aromatics Ltd.,Equity,0.46%
Treasury Bill (364D),Others,0.44%
R R Kabel Ltd.,Equity,0.22%
Data Patterns (India) Ltd.,Equity,0.06%
