Company Name,Asset Type,Percentage Allocation
Kewal Kiran Clothing Ltd.,Equity,0.16%
Syrma SGS Technology Ltd.,Equity,0.16%
Concord Biotech Ltd.,Equity,0.16%
Sunteck Realty Ltd.,Equity,0.14%
Butterfly Gandhimathi Appliances Ltd.,Equity,0.13%
Electronics Mart India Ltd.,Equity,0.07%
Rane Holdings Ltd.,Equity,0.06%
Power Mech Projects Ltd.,Equity,0.06%
Cash Margin,Debt,0.06%
Cash Margin,Debt,0.05%
Transport Corporation Of India Ltd.,Equity,0.03%
Cash,Others,0.00%
Net Receivables/(Payable),Others,-0.30%
