Company Name,Asset Type,Percentage Allocation
KEI Industries Ltd.,Equity,2.81%
Multi Commodity Exchange of India Ltd.,Equity,2.60%
Bharat Electronics Ltd.,Equity,2.49%
Kaynes Technology India Pvt. Ltd.,Equity,2.43%
Equitas Small Finance Bank Ltd.,Equity,2.40%
Titagarh Railsystems Ltd.,Equity,2.08%
Cera Sanitaryware Ltd.,Equity,1.88%
CreditAccess Grameen Ltd.,Equity,1.70%
Ultratech Cement Ltd.,Equity,1.64%
Canfin Homes Ltd.,Equity,1.57%
BSE Ltd.,Equity,1.48%
City Union Bank Ltd.,Equity,1.48%
JK Lakshmi Cement Ltd.,Equity,1.47%
Persistent Systems Ltd.,Equity,1.45%
KEC International Ltd.,Equity,1.42%
Bikaji Foods International Ltd.,Equity,1.42%
V-Guard Industries Ltd.,Equity,1.41%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.40%
Karur Vysya Bank Ltd.,Equity,1.38%
Indian Bank,Equity,1.33%
Suven Pharmaceuticals Ltd.,Equity,1.32%
Global Health Ltd.,Equity,1.31%
Sun Pharmaceuticals Ind Ltd.,Equity,1.30%
Ltimindtree Ltd.,Equity,1.30%
Angel One Ltd. (Erstwhile Angel Broking Ltd.),Equity,1.30%
Net Receivables/(Payable),Others,1.28%
Ajanta Pharma Ltd.,Equity,1.27%
The Indian Hotels Company Ltd.,Equity,1.25%
The Great Eastern Shipping Company Ltd.,Equity,1.25%
Bharat Dynamics Ltd.,Equity,1.24%
Century Textiles & Industries Ltd.,Equity,1.24%
PNC Infratech Ltd.,Equity,1.23%
RHI Magnesita India Ltd.,Equity,1.21%
Bajaj Finance Ltd.,Equity,1.19%
Anand Rathi Wealth Ltd.,Equity,1.17%
Max Healthcare Institute Ltd.,Equity,1.16%
VRL Logistics Ltd.,Equity,1.16%
E.I.D. Parry India Ltd.,Equity,1.16%
Westlife Foodworld Ltd.,Equity,1.14%
Reliance Industries Ltd.,Equity,1.13%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,1.10%
ITC Ltd.,Equity,1.08%
Schaeffler India Ltd.,Equity,1.07%
Cholamandalam Financial Holdings Ltd.,Equity,1.07%
ICRA Ltd.,Equity,1.05%
PVR INOX Ltd.,Equity,1.05%
Computer Age Management Services Ltd.,Equity,1.03%
National Thermal Power Corporation Ltd.,Equity,1.00%
Avenue Supermarts Ltd.,Equity,0.99%
Rolex Rings Ltd.,Equity,0.99%
CIE Automotive India Ltd.,Equity,0.94%
Deepak Nitrite Ltd.,Equity,0.93%
VIP Industries Ltd.,Equity,0.93%
Rossari Biotech Ltd.,Equity,0.93%
National Aluminium Company Ltd.,Equity,0.93%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.93%
Go Fashion (India) Ltd.,Equity,0.92%
Grindwell Norton Ltd.,Equity,0.90%
Power Finance Corporation Ltd.,Equity,0.89%
Vijaya Diagnostic Centre Ltd.,Equity,0.88%
Home First Finance Company India Ltd.,Equity,0.87%
Moldtek Packaging Ltd.,Equity,0.85%
Greenpanel Industries Ltd.,Equity,0.85%
Abbott India Ltd.,Equity,0.84%
KNR Constructions Ltd.,Equity,0.83%
K P R Mill Ltd.,Equity,0.81%
GMM Pfaudler Ltd.,Equity,0.80%
Triveni Turbine Ltd.,Equity,0.79%
Ratnamani Metals & Tubes Ltd.,Equity,0.79%
Timken India Ltd.,Equity,0.78%
Sobha Ltd.,Equity,0.76%
Honasa Consumer Ltd.,Equity,0.75%
Brigade Enterprises Ltd.,Equity,0.72%
Ahluwalia Contracts Ltd.,Equity,0.71%
Innova Captab Ltd.,Equity,0.68%
Subros Ltd.,Equity,0.65%
Galaxy Surfactants Ltd.,Equity,0.63%
Vedant Fashions Pvt. Ltd.,Equity,0.61%
Central Depository Services (India) Ltd.,Equity,0.58%
V-Mart Retail Ltd.,Equity,0.58%
Triparty Repo,Others,0.58%
Ujjivan Small Finance Bank Ltd.,Equity,0.57%
Greenply Industries Ltd.,Equity,0.53%
Thermax Ltd.,Equity,0.50%
Greenlam Industries Ltd.,Equity,0.49%
Prudent Corporate Advisory Services Ltd.,Equity,0.46%
Fine Organic Industries Ltd.,Equity,0.42%
Ccl Products (India) Ltd.,Equity,0.41%
Nocil Ltd.,Equity,0.32%
DCB Bank Ltd.,Equity,0.29%
KFIN Technologies Ltd.,Equity,0.26%
Jupiter Life Line Hospitals Ltd.,Equity,0.14%
Ask Automotive Ltd.,Equity,0.12%
