Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,4.30%
Cyient Ltd.,Equity,3.58%
ICICI Securities Ltd.,Equity,3.08%
NLC India Ltd.,Equity,2.97%
RBL Bank Ltd.,Equity,2.83%
PVR INOX Ltd.,Equity,2.72%
Exide Industries Ltd.,Equity,2.48%
Hitachi Energy India Ltd.,Equity,2.26%
BEML Ltd.,Equity,2.21%
Mangalore Refinery & Petrochemicals Ltd.,Equity,2.18%
Ajanta Pharma Ltd.,Equity,2.11%
KSB Ltd.,Equity,2.03%
Birla Corporation Ltd.,Equity,2.02%
eClerx Services Ltd.,Equity,2.02%
KEC International Ltd.,Equity,2.02%
Blue Dart Express Ltd.,Equity,2.01%
IDFC Ltd.,Equity,1.98%
Narayana Hrudayalaya Ltd.,Equity,1.97%
Lemon Tree Hotels Ltd.,Equity,1.96%
Sanofi India Ltd.,Equity,1.89%
SJVN Ltd.,Equity,1.77%
KFIN Technologies Ltd.,Equity,1.70%
Affle (India) Ltd.,Equity,1.68%
Zensar Technologies Ltd.,Equity,1.67%
Mahanagar Gas Ltd.,Equity,1.64%
Westlife Foodworld Ltd.,Equity,1.59%
Karur Vysya Bank Ltd.,Equity,1.58%
RHI Magnesita India Ltd.,Equity,1.57%
Treasury Bill (364D),Others,1.53%
Craftsman Automation Ltd.,Equity,1.52%
PNC Infratech Ltd.,Equity,1.51%
The Jammu & Kashmir Bank Ltd.,Equity,1.47%
Jtekt India Ltd.,Equity,1.43%
Central Depository Services (India) Ltd.,Equity,1.42%
Protean Egov Technologies Ltd.,Equity,1.40%
Canfin Homes Ltd.,Equity,1.37%
Balrampur Chini Mills Ltd.,Equity,1.28%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.25%
CSB Bank Ltd. (Formerly The Catholic Syrian Bank Ltd.),Equity,1.23%
Five-Star Business Finance Ltd.,Equity,1.20%
JK Lakshmi Cement Ltd.,Equity,1.19%
Jyothy Labs Ltd.,Equity,1.18%
KEI Industries Ltd.,Equity,1.14%
Punjab National Bank,Equity,1.12%
Aarti Industries Ltd.,Equity,1.12%
Radico Khaitan Ltd.,Equity,1.10%
ICRA Ltd.,Equity,1.07%
Elgi Equipments Ltd.,Equity,1.06%
Bharat Petroleum Corporation Ltd.,Equity,1.06%
Brigade Enterprises Ltd.,Equity,1.05%
Nippon Life India Asset Management Ltd.,Equity,1.05%
BSE Ltd.,Equity,1.04%
NMDC Ltd.,Equity,1.04%
V-Guard Industries Ltd.,Equity,1.03%
India Shelter Finance Corporation Ltd.,Equity,1.02%
Navin Fluorine International Ltd.,Equity,0.99%
Aditya Birla Sun Life Amc Ltd.,Equity,0.99%
Mrs Bectors Food Specialities Ltd.,Equity,0.96%
Century Textiles & Industries Ltd.,Equity,0.95%
Tata Technologies Ltd.,Equity,0.92%
CIE Automotive India Ltd.,Equity,0.92%
Thomas Cook (India) Ltd.,Equity,0.64%
Eureka Forbes Ltd.,Equity,0.13%
Net Receivables/(Payable),Others,-0.20%
Derivative,Others,-1.04%
