Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,3.27%
Coal India Ltd.,Equity,2.95%
Century Textiles & Industries Ltd.,Equity,2.90%
Godrej Industries Ltd.,Equity,2.77%
Net Receivables/(Payable),Others,2.59%
REC Ltd.,Equity,2.59%
Birlasoft Ltd.,Equity,2.55%
Reliance Industries Ltd.,Equity,2.51%
Grasim Industries Ltd.,Equity,2.00%
NLC India Ltd.,Equity,1.96%
ICRA Ltd.,Equity,1.89%
Arvind Ltd.,Equity,1.88%
First Source Solutions Ltd.,Equity,1.80%
Triveni Engineering & Industries Ltd.,Equity,1.79%
CESC Ltd.,Equity,1.79%
ICICI Securities Ltd.,Equity,1.78%
Minda Corporation Ltd.,Equity,1.71%
Kirloskar Oil Engines Ltd.,Equity,1.66%
Zee Entertainment Enterprises Ltd.,Equity,1.66%
Electronics Mart India Ltd.,Equity,1.61%
Voltamp Transformers Ltd.,Equity,1.56%
Cholamandalam Financial Holdings Ltd.,Equity,1.51%
Emami Ltd.,Equity,1.45%
SJVN Ltd.,Equity,1.44%
PNB Housing Finance Ltd.,Equity,1.41%
Kolte Patil Developers Ltd.,Equity,1.40%
PCBL Ltd. (Erstwhile Phillips Carbon Black Ltd.),Equity,1.38%
Gujarat State Fertilizers & Chemicals Ltd.,Equity,1.37%
KEI Industries Ltd.,Equity,1.35%
TVS Srichakra Ltd.,Equity,1.33%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,1.32%
Birla Corporation Ltd.,Equity,1.30%
Thomas Cook (India) Ltd.,Equity,1.30%
Varroc Engineering Pvt. Ltd.,Equity,1.28%
Jindal Stainless Ltd.,Equity,1.27%
CIE Automotive India Ltd.,Equity,1.22%
Karnataka Bank Ltd.,Equity,1.22%
City Union Bank Ltd.,Equity,1.16%
Bajaj Electricals Ltd.,Equity,1.15%
Lakshmi Machine Works Ltd.,Equity,1.15%
Nitin Spinners Ltd.,Equity,1.15%
Jio Financial Services Ltd.,Equity,1.14%
Exide Industries Ltd.,Equity,1.13%
Natco Pharma Ltd.,Equity,1.08%
Mrs Bectors Food Specialities Ltd.,Equity,1.08%
Indian Renewable Energy Development Agency (Ireda),Equity,1.07%
eClerx Services Ltd.,Equity,1.07%
MOIL Ltd.,Equity,1.04%
Piramal Pharma Ltd.,Equity,0.99%
Navin Fluorine International Ltd.,Equity,0.99%
Engineers India Ltd.,Equity,0.98%
Safari Industries (India) Ltd.,Equity,0.97%
Orient Cement Ltd.,Equity,0.97%
Tega Industries Ltd.,Equity,0.95%
D B Corp Ltd.,Equity,0.95%
United Spirits Ltd.,Equity,0.92%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.90%
Ujjivan Financial Services Ltd.,Equity,0.90%
Ratnamani Metals & Tubes Ltd.,Equity,0.88%
Asahi India Glass Ltd.,Equity,0.87%
National Aluminium Company Ltd.,Equity,0.86%
Krishna Institute of Medical Sciences Ltd.,Equity,0.85%
Bharat Bijlee Ltd.,Equity,0.85%
JK Lakshmi Cement Ltd.,Equity,0.77%
RHI Magnesita India Ltd.,Equity,0.76%
BSE Ltd.,Equity,0.73%
Ajanta Pharma Ltd.,Equity,0.72%
PNC Infratech Ltd.,Equity,0.69%
Jyothy Labs Ltd.,Equity,0.66%
Apar Industries Ltd.,Equity,0.64%
JB Chemicals & Pharmaceuticals Ltd.,Equity,0.57%
V-Mart Retail Ltd.,Equity,0.41%
Kirloskar Ferrous Industries Ltd.,Equity,0.38%
Avalon Technologies Ltd,Equity,0.35%
Apollo Pipes Ltd.,Equity,0.33%
Bajel Projects Limited (BPL),Equity,0.14%
