Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,3.07%
BSE Ltd.,Equity,3.07%
Radico Khaitan Ltd.,Equity,3.04%
Lemon Tree Hotels Ltd.,Equity,3.02%
Rategain Travel Technologies Ltd.,Equity,2.94%
KSB Ltd.,Equity,2.77%
CreditAccess Grameen Ltd.,Equity,2.67%
Jyothy Labs Ltd.,Equity,2.62%
KEI Industries Ltd.,Equity,2.61%
Kaynes Technology India Pvt. Ltd.,Equity,2.59%
PCBL Ltd. (Erstwhile Phillips Carbon Black Ltd.),Equity,2.53%
Eris Lifesciences Ltd.,Equity,2.38%
Cholamandalam Financial Holdings Ltd.,Equity,2.09%
Syrma SGS Technology Ltd.,Equity,2.01%
REC Ltd.,Equity,1.98%
Hero Motocorp Ltd.,Equity,1.96%
Praj Industries Ltd.,Equity,1.91%
City Union Bank Ltd.,Equity,1.90%
Senco Gold Ltd.,Equity,1.86%
Craftsman Automation Ltd.,Equity,1.85%
Central Depository Services (India) Ltd.,Equity,1.81%
Century Textiles & Industries Ltd.,Equity,1.76%
Td Power Systems Ltd.,Equity,1.75%
Vijaya Diagnostic Centre Ltd.,Equity,1.71%
Poly Medicure Ltd.,Equity,1.70%
Mrs Bectors Food Specialities Ltd.,Equity,1.68%
Apollo Pipes Ltd.,Equity,1.57%
Suven Pharmaceuticals Ltd.,Equity,1.55%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.55%
Indian Bank,Equity,1.53%
Brigade Enterprises Ltd.,Equity,1.50%
Shanthi Gears Ltd.,Equity,1.48%
Canara Bank,Equity,1.48%
Jamna Auto Industries Ltd.,Equity,1.48%
Krishna Institute of Medical Sciences Ltd.,Equity,1.23%
Tejas Networks Ltd.,Equity,1.21%
Home First Finance Company India Ltd.,Equity,1.20%
Fusion Micro Finance Ltd.,Equity,1.16%
Utkarsh Small Finance Bank Ltd.,Equity,1.15%
CMS Info Systems Ltd.,Equity,1.13%
Balrampur Chini Mills Ltd.,Equity,1.12%
Ratnamani Metals & Tubes Ltd.,Equity,1.07%
Aeroflex Industries Ltd.,Equity,1.02%
Mahindra Lifespace Developers Ltd.,Equity,1.02%
Jtekt India Ltd.,Equity,1.01%
Metro Brands Ltd.,Equity,1.01%
Linde India Ltd.,Equity,1.01%
Ethos Ltd.,Equity,0.96%
Prudent Corporate Advisory Services Ltd.,Equity,0.93%
Tube Investments Of India Ltd.,Equity,0.92%
Century Plyboards Ltd.,Equity,0.91%
PG Electroplast Ltd.,Equity,0.90%
CIE Automotive India Ltd.,Equity,0.90%
Westlife Foodworld Ltd.,Equity,0.89%
Ccl Products (India) Ltd.,Equity,0.88%
Cera Sanitaryware Ltd.,Equity,0.86%
Lumax Industries Ltd.,Equity,0.79%
Timken India Ltd.,Equity,0.78%
IRM Energy Ltd.,Equity,0.76%
Stylam Industries Ltd.,Equity,0.75%
R R Kabel Ltd.,Equity,0.74%
Vedant Fashions Pvt. Ltd.,Equity,0.73%
E.I.D. Parry India Ltd.,Equity,0.69%
Go Fashion (India) Ltd.,Equity,0.67%
Ganesha Ecosphere Ltd.,Equity,0.24%
Treasury Bill (364D),Others,0.02%
Net Receivables/(Payable),Others,-0.09%
