Company Name,Asset Type,Percentage Allocation
5.74 GOI Nov 15 2026,Debt,12.66%
7.5 National Bank For Agriculture & Rural Development (Nabard) Aug 31 2026,Debt,6.62%
7.06 GOI Apr 10 2028,Debt,6.60%
State Bank Of India,Others,6.40%
8.2 Mahindra Rural Housing Finance Ltd. Jan 30 2026,Debt,4.63%
7.9 Bajaj Housing Finance Ltd. Apr 28 2028,Debt,4.55%
Cash,Others,4.49%
8.7 Bharti Telecom Ltd. Nov 21 2024,Debt,4.37%
Axis Bank Ltd.,Others,4.27%
Small Industries Development Bank Of India,Others,4.27%
ICICI Securities Ltd. (180D),Others,4.26%
9.25 Power Finance Corporation Ltd. Sep 25 2024,Debt,2.34%
8.5 Cholamandalam Investment & Finance Company Ltd. Mar 27 2026,Debt,2.30%
8.1 Mahindra & Mahindra Financial Services Ltd. May 21 2026,Debt,2.27%
HDFC Bank Ltd.,Equity,2.15%
Axis Bank Ltd.,Others,2.14%
5.63 GOI Apr 12 2026,Debt,2.13%
ICICI Bank Ltd.,Equity,1.81%
Larsen & Toubro Ltd.,Equity,1.38%
Infosys Ltd.,Equity,1.14%
Axis Bank Ltd.,Equity,1.00%
HCL Technologies Ltd.,Equity,0.92%
Reliance Industries Ltd.,Equity,0.92%
Sun Pharmaceuticals Ind Ltd.,Equity,0.82%
Kirloskar Oil Engines Ltd.,Equity,0.77%
State Bank Of India,Equity,0.72%
Indusind Bank Ltd.,Equity,0.69%
National Thermal Power Corporation Ltd.,Equity,0.67%
Bharti Airtel Ltd.,Equity,0.67%
GAIL (India) Ltd.,Equity,0.63%
Tata Motors Ltd.,Equity,0.61%
Oil & Natural Gas Corporation Ltd.,Equity,0.58%
Bharat Electronics Ltd.,Equity,0.56%
Zomato Ltd.,Equity,0.55%
Tata Steel Ltd.,Equity,0.54%
United Spirits Ltd.,Equity,0.53%
Marico Ltd.,Equity,0.52%
Hindustan Aeronautics Ltd.,Equity,0.51%
Sapphire Foods India Ltd.,Equity,0.50%
Container Corporation Of India Ltd.,Equity,0.48%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.44%
Jyothy Labs Ltd.,Equity,0.42%
Affle (India) Ltd.,Equity,0.40%
Jubilant Foodworks Ltd.,Equity,0.38%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.36%
Nuvoco Vistas Corporation Ltd.,Equity,0.36%
Teamlease Services Ltd.,Equity,0.34%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.33%
Metropolis Healthcare Ltd.,Equity,0.33%
Eris Lifesciences Ltd.,Equity,0.32%
Maruti Suzuki India Ltd.,Equity,0.31%
Tech Mahindra Ltd.,Equity,0.30%
Voltas Ltd.,Equity,0.28%
SBI - CDMDF - A2 Units,Others,0.28%
Ultratech Cement Ltd.,Equity,0.27%
PB Fintech Ltd.,Equity,0.27%
Westlife Foodworld Ltd.,Equity,0.23%
Alkem Laboratories Ltd.,Equity,0.23%
Shankara Building Products Ltd.,Equity,0.15%
Amber Enterprises India Ltd.,Equity,0.01%
