Company Name,Asset Type,Percentage Allocation
7.35 Madhya Pradesh SDL Sep 13 2027,Debt,19.16%
GOI,Debt,14.88%
7.38 GOI Jun 20 2027,Debt,13.57%
7.38 Telangana SDL Sep 25 2027,Debt,12.78%
7.23 Tamil Nadu SDL Jun 14 2027,Debt,12.73%
7.21 Tamil Nadu SDL Aug  9 2027,Debt,12.72%
7.2 Maharashtra SDL  Aug  9 2027,Debt,7.63%
Net Receivables/(Payable),Others,1.66%
CBLO(CCIL),Others,1.54%
7.75 Karnataka Sdl Mar  1 2027,Debt,1.29%
7.77 Kerala SDL  Mar  1 2027,Debt,1.25%
8.49 Andhra Pradesh SDL Aug 21 2027,Debt,0.79%
