Company Name,Asset Type,Percentage Allocation
Power Finance Corporation Ltd.,Equity,4.75%
REC Ltd.,Equity,4.37%
The Indian Hotels Company Ltd.,Equity,3.30%
Coforge Ltd.,Equity,3.27%
Persistent Systems Ltd.,Equity,3.25%
Au Small Finance Bank Ltd.,Equity,3.24%
The Federal Bank Ltd.,Equity,2.99%
IDFC First Bank Ltd. (Erstwhile IDFC Bank Ltd.),Equity,2.86%
HDFC Asset Management Company Ltd.,Equity,2.75%
Lupin Ltd.,Equity,2.73%
Bharat Forge Ltd.,Equity,2.71%
Aurobindo Pharma Ltd.,Equity,2.61%
Cummins India Ltd.,Equity,2.28%
MRF Ltd.,Equity,2.25%
Ashok Leyland Ltd.,Equity,2.24%
Alkem Laboratories Ltd.,Equity,2.23%
Polycab India Ltd.,Equity,2.18%
Hindustan Petroleum Corporation Ltd.,Equity,2.18%
Zee Entertainment Enterprises Ltd.,Equity,2.17%
NMDC Ltd.,Equity,2.05%
Container Corporation Of India Ltd.,Equity,2.02%
Page Industries Ltd.,Equity,2.02%
Max Financial Services Ltd.,Equity,1.99%
Godrej Properties Ltd.,Equity,1.96%
Mphasis Ltd.,Equity,1.95%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,1.93%
Voltas Ltd.,Equity,1.91%
Jubilant Foodworks Ltd.,Equity,1.85%
Tata Communications Ltd.,Equity,1.77%
Balkrishna Industries Ltd.,Equity,1.74%
Bandhan Bank Ltd.,Equity,1.56%
Dalmia Bharat Ltd.,Equity,1.53%
Steel Authority Of India Ltd.,Equity,1.53%
ACC Ltd.,Equity,1.53%
Oberoi Realty Ltd.,Equity,1.44%
Petronet Lng Ltd.,Equity,1.43%
Mahindra & Mahindra Financial Services Ltd.,Equity,1.40%
LIC Housing Finance Ltd.,Equity,1.39%
CBLO(CCIL),Others,1.33%
Indraprastha Gas Ltd.,Equity,1.25%
L&T Technology Services Ltd.,Equity,1.24%
United Breweries Ltd.,Equity,1.13%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,1.10%
Vodafone Idea Ltd.,Equity,1.06%
Abbott India Ltd.,Equity,1.04%
Aditya Birla Capital Ltd.,Equity,1.00%
Biocon Ltd.,Equity,0.95%
Bata India Ltd.,Equity,0.91%
Escorts Kubota Ltd.,Equity,0.85%
Oracle Financial Services Software Ltd.,Equity,0.84%
Gujarat Gas Ltd.,Equity,0.68%
Net Receivables/(Payable),Others,-0.73%
