Company Name,Asset Type,Percentage Allocation
Endurance Technologies Ltd.,Equity,0.26%
Kansai Nerolac Paints Ltd.,Equity,0.26%
Relaxo Footwears Ltd.,Equity,0.25%
Pfizer Ltd.,Equity,0.25%
Sun T V Network Ltd.,Equity,0.23%
ICICI Securities Ltd.,Equity,0.22%
Fertilizers & Chemicals Travancore Ltd.,Equity,0.20%
Triparty Repo,Others,0.20%
The New India Assurance Company Ltd.,Equity,0.20%
Sumitomo Chemical India Ltd.,Equity,0.19%
Rajesh Exports Ltd.,Equity,0.19%
Godrej Industries Ltd.,Equity,0.18%
Vinati Organics Ltd.,Equity,0.17%
Bank Of Maharashtra,Equity,0.17%
Trident Ltd.,Equity,0.17%
Blue Dart Express Ltd.,Equity,0.17%
Whirlpool of India Ltd.,Equity,0.17%
Metro Brands Ltd.,Equity,0.15%
