Company Name,Asset Type,Percentage Allocation
7.84 Maharashtra SDL  Jul 13 2026,Debt,22.73%
7.85 Telangana SDL Jul 13 2026,Debt,17.48%
8.01 Tamil Nadu SDL May 11 2026,Debt,13.17%
8.07 Kerala SDL  Jun 15 2026,Debt,8.78%
7.96 Maharashtra SDL  Jun 29 2026,Debt,6.58%
7.96 Punjab SDL Apr 27 2026,Debt,6.13%
7.84 Tamil Nadu SDL Jul 13 2026,Debt,6.12%
7.98 Kerala SDL  Jun 29 2026,Debt,4.38%
7.98 Kerala SDL  May 11 2026,Debt,3.07%
Current Assets,Others,2.52%
8.28 Karnataka Sdl Mar  6 2026,Debt,2.20%
8.08 Maharashtra SDL  Jun 15 2026,Debt,1.76%
7.85 Andhra Pradesh SDL Jul 13 2026,Debt,1.75%
8.58 Uttar Pradesh SDL Mar  9 2026,Debt,1.68%
Triparty Repo,Others,1.39%
8.05 Gujarat SDL Jun 15 2026,Debt,0.26%
