Company Name,Asset Type,Percentage Allocation
Deepak Fertilizers & Petrochemicals Corporation Ltd.,Equity,0.03%
Vinati Organics Ltd.,Equity,0.03%
Aegis Logistics Ltd.,Equity,0.03%
Balrampur Chini Mills Ltd.,Equity,0.03%
Godrej Industries Ltd.,Equity,0.03%
Cera Sanitaryware Ltd.,Equity,0.03%
Engineers India Ltd.,Equity,0.03%
PCBL Ltd. (Erstwhile Phillips Carbon Black Ltd.),Equity,0.03%
PTC India Ltd.,Equity,0.03%
Triveni Turbine Ltd.,Equity,0.03%
Trident Ltd.,Equity,0.03%
Ccl Products (India) Ltd.,Equity,0.03%
Aster DM Healthcare Ltd.,Equity,0.03%
Ghcl Ltd.,Equity,0.03%
Motilal Oswal Financial Services Ltd.,Equity,0.03%
Gokaldas Exports Ltd.,Equity,0.03%
Ircon International Ltd.,Equity,0.03%
Strides Pharma Science Ltd.,Equity,0.03%
KFIN Technologies Ltd.,Equity,0.03%
Whirlpool of India Ltd.,Equity,0.03%
Edelweiss Financial Services Ltd.,Equity,0.03%
Indiabulls Real Estate Ltd.,Equity,0.03%
Metropolis Healthcare Ltd.,Equity,0.03%
Alembic Pharmaceuticals Ltd.,Equity,0.03%
Blue Dart Express Ltd.,Equity,0.03%
Neuland Laboratories Ltd.,Equity,0.03%
Mastek Ltd.,Equity,0.03%
Data Patterns (India) Ltd.,Equity,0.03%
Route Mobile Ltd.,Equity,0.03%
Jubilant Pharmova Ltd.,Equity,0.03%
Vardhman Textiles Ltd.,Equity,0.03%
Birla Corporation Ltd.,Equity,0.03%
Elecon Engineering Company Ltd.,Equity,0.03%
Rategain Travel Technologies Ltd.,Equity,0.03%
MTAR Technologies Ltd.,Equity,0.03%
J M Financial Ltd.,Equity,0.03%
VIP Industries Ltd.,Equity,0.03%
Mahindra Lifespace Developers Ltd.,Equity,0.03%
JK Tyre & Industries Ltd.,Equity,0.02%
PNC Infratech Ltd.,Equity,0.02%
Arvind Ltd.,Equity,0.02%
Maharashtra Seamless Ltd.,Equity,0.02%
Welspun India Ltd.,Equity,0.02%
Gujarat Pipavav Port Ltd.,Equity,0.02%
The Jammu & Kashmir Bank Ltd.,Equity,0.02%
Metro Brands Ltd.,Equity,0.02%
Nuvoco Vistas Corporation Ltd.,Equity,0.02%
Procter & Gamble Health Ltd.,Equity,0.02%
Jubilant Ingrevia Ltd.,Equity,0.02%
Chalet Hotels Ltd.,Equity,0.02%
Inox Wind Ltd.,Equity,0.02%
Electrosteel Castings Ltd.,Equity,0.02%
Fine Organic Industries Ltd.,Equity,0.02%
Syrma SGS Technology Ltd.,Equity,0.02%
