Company Name,Asset Type,Percentage Allocation
Mahindra & Mahindra Ltd.,Equity,17.55%
Tata Motors Ltd.,Equity,15.57%
Maruti Suzuki India Ltd.,Equity,15.42%
Bajaj Auto Ltd.,Equity,8.72%
Eicher Motors Ltd.,Equity,6.43%
Hero Motocorp Ltd.,Equity,6.10%
TVS Motor Company Ltd.,Equity,5.34%
Tube Investments Of India Ltd.,Equity,4.19%
Bharat Forge Ltd.,Equity,3.59%
Sona Blw Precision Forgings Ltd.,Equity,3.00%
MRF Ltd.,Equity,2.96%
Ashok Leyland Ltd.,Equity,2.96%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,2.74%
Balkrishna Industries Ltd.,Equity,2.31%
Triparty Repo,Others,2.18%
Bosch Ltd.,Equity,2.15%
Current Assets,Others,-1.21%
