Company Name,Asset Type,Percentage Allocation
Advanced Enzyme Technologies Ltd.,Equity,0.30%
MSTC Ltd.,Equity,0.30%
Ramky Infrastructure Ltd.,Equity,0.30%
Heidelberg Cement India Ltd.,Equity,0.30%
Landmark Cars Ltd.,Equity,0.29%
D B Realty Ltd.,Equity,0.29%
NRB Bearings Ltd.,Equity,0.29%
TCI Express Ltd.,Equity,0.29%
Hindustan Foods Ltd.,Equity,0.29%
Cartrade Tech Ltd.,Equity,0.28%
Shivalik Bimetal Controls Ltd.,Equity,0.28%
Greaves Cotton Ltd.,Equity,0.27%
Kiri Industries Ltd.,Equity,0.27%
JTL Industries Ltd.,Equity,0.27%
Healthcare Global Enterprises Ltd.,Equity,0.27%
Hinduja Global Solutions Ltd.,Equity,0.27%
Bombay Dyeing & Mfg Company Ltd.,Equity,0.26%
Indoco Remedies Ltd.,Equity,0.26%
Technocraft Industries  Ltd.,Equity,0.26%
Star Cement Ltd.,Equity,0.26%
Dhani Services Ltd.,Equity,0.26%
VST Tillers Tractors Ltd.,Equity,0.26%
Barbeque Nation Hospitality Ltd.,Equity,0.26%
Shilpa Medicare Ltd.,Equity,0.26%
Wonderla Holidays Ltd.,Equity,0.26%
Balmer Lawrie & Company Ltd.,Equity,0.26%
Greenply Industries Ltd.,Equity,0.26%
Datamatics Global Services Ltd.,Equity,0.25%
Neogen Chemicals Ltd.,Equity,0.25%
La Opala RG Ltd.,Equity,0.25%
Fineotex Chemical Ltd.,Equity,0.25%
Sunflag Iron & Steel Company Ltd.,Equity,0.25%
Eveready Industries India Ltd.,Equity,0.25%
H.G. Infra Engineering Ltd.,Equity,0.25%
Somany Ceramics Ltd.,Equity,0.25%
Hemisphere Properties India Ltd.,Equity,0.24%
Rajratan Global Wire Ltd.,Equity,0.24%
Kaveri Seed Company Ltd.,Equity,0.24%
Shanthi Gears Ltd.,Equity,0.24%
Sequent Scientific Ltd.,Equity,0.24%
D B Corp Ltd.,Equity,0.24%
Tata Metaliks Ltd.,Equity,0.24%
Apollo Pipes Ltd.,Equity,0.24%
Heritage Foods Ltd.,Equity,0.23%
Thirumalai Chemicals Ltd.,Equity,0.23%
Krsnaa Diagnostics Ltd.,Equity,0.23%
MAS Financial Services Ltd.,Equity,0.22%
Globus Spirits Ltd.,Equity,0.22%
Navneet Education Ltd.,Equity,0.22%
Kewal Kiran Clothing Ltd.,Equity,0.22%
Stylam Industries Ltd.,Equity,0.22%
Prudent Corporate Advisory Services Ltd.,Equity,0.22%
Carysil Ltd.,Equity,0.22%
Mahindra Logistics Ltd.,Equity,0.21%
HIL Ltd.,Equity,0.21%
TVS Supply Chain Solutions Ltd.,Equity,0.20%
Tinplate Company of India Ltd.,Equity,0.20%
Hikal Ltd.,Equity,0.20%
National Fertilizers Ltd.,Equity,0.20%
Avalon Technologies Ltd,Equity,0.20%
Camlin Fine Sciences Ltd.,Equity,0.20%
Dishman Carbogen AMCIS Ltd.,Equity,0.20%
TIPS Industries Ltd.,Equity,0.20%
Apcotex Industries Ltd.,Equity,0.20%
Iol Chemicals & Pharmaceuticals Ltd.,Equity,0.19%
Tatva Chintan Pharma Chem Ltd.,Equity,0.19%
Uflex Ltd.,Equity,0.19%
Paras Defence & Space Technologies Ltd.,Equity,0.19%
Meghmani Organics Ltd.,Equity,0.18%
Mayur Uniquoters Ltd.,Equity,0.18%
Thyrocare Technologies Ltd.,Equity,0.18%
Tide Water Oil (India) Ltd.,Equity,0.18%
Dreamfolks Services Ltd.,Equity,0.18%
Bhansali Engineering Polymers Ltd.,Equity,0.17%
eMudhra Ltd.,Equity,0.17%
IFB Industries Ltd.,Equity,0.17%
Dwarikesh Sugar Industrial Ltd.,Equity,0.17%
Confidence Petroleum Ltd.,Equity,0.17%
Automotive Axles Ltd.,Equity,0.17%
Styrenix Performance Materials Ltd.,Equity,0.17%
Hathway Cable & Datacom Ltd.,Equity,0.17%
PSP Projects Ltd.,Equity,0.17%
Ganesh Housing Corporation Ltd.,Equity,0.17%
Jtekt India Ltd.,Equity,0.17%
Kolte Patil Developers Ltd.,Equity,0.17%
DCX Systems Ltd.,Equity,0.17%
Privi Speciality Chemicals Ltd.,Equity,0.17%
Saksoft Ltd.,Equity,0.17%
Fiem Industries Ltd.,Equity,0.16%
Venkys (India) Ltd.,Equity,0.16%
India Glycols Ltd.,Equity,0.16%
Responsive Industries Ltd.,Equity,0.16%
Harsha Engineers International Ltd.,Equity,0.16%
Maithan Alloys Ltd.,Equity,0.16%
Uniparts India Ltd.,Equity,0.16%
Steel Strip Wheels Ltd.,Equity,0.15%
Unichem Laboratories Ltd.,Equity,0.15%
Cosmo Films Ltd.,Equity,0.15%
Tarsons Products Ltd.,Equity,0.15%
Supriya Lifescience Ltd.,Equity,0.15%
Divgi Torq Transfer Systems Pvt Ltd,Equity,0.15%
Jindal Worldwide Ltd.,Equity,0.14%
Siyaram Silk Mills Ltd.,Equity,0.14%
Dalmia Bharat Sugar & Industries Ltd.,Equity,0.14%
Johnson Controls - Hitachi Air Conditioning India Ltd.,Equity,0.14%
Indian Metals & Ferro Alloys Ltd.,Equity,0.14%
Gufic Biosciences Ltd.,Equity,0.13%
Astec Lifesciences Ltd.,Equity,0.13%
Dollar Industries Ltd.,Equity,0.13%
Gati Ltd.,Equity,0.13%
Jindal Poly Films Ltd.,Equity,0.13%
IKIO Lighting Ltd.,Equity,0.12%
Den Networks Ltd.,Equity,0.12%
Optiemus Infracom Ltd.,Equity,0.12%
Rupa & Company Ltd.,Equity,0.10%
Fino Payments Bank Ltd.,Equity,0.10%
Accelya Solutions India Ltd.,Equity,0.10%
TCNS Clothing Company Ltd.,Equity,0.08%
Lloyds Engineering Works Ltd.,Equity,0.01%
Net Receivables/(Payable),Others,-0.87%
