Company Name,Asset Type,Percentage Allocation
8.07 Rajasthan SDL Jun 15 2026,Debt,29.16%
6.24 Maharashtra SDL  Aug 11 2026,Debt,12.93%
7.39 Uttar Pradesh SDL Sep 14 2026,Debt,8.97%
8.72 Tamil Nadu SDL Sep 19 2026,Debt,5.56%
8.07 Kerala SDL  Jun 15 2026,Debt,5.47%
7.99 Uttar Pradesh SDL Jun 29 2026,Debt,5.46%
8.07 Tamil Nadu SDL Jun 15 2026,Debt,4.72%
8.02 Telangana SDL May 25 2026,Debt,3.64%
7.96 Punjab SDL Apr 27 2026,Debt,3.63%
7.85 Andhra Pradesh SDL Jul 13 2026,Debt,3.63%
7.37 Tamil Nadu SDL Sep 14 2026,Debt,3.59%
Triparty Repo,Others,3.38%
8.08 Maharashtra SDL  Jun 15 2026,Debt,1.82%
8.02 Telangana SDL May 11 2026,Debt,1.82%
7.84 Maharashtra SDL  Jul 13 2026,Debt,1.81%
7.58 Uttar Pradesh SDL Aug 24 2026,Debt,1.80%
Current Assets,Others,1.29%
7.58 Maharashtra SDL  Aug 24 2026,Debt,0.72%
8.09 West Bengal SDL Jun 15 2026,Debt,0.55%
7.98 Tamil Nadu SDL May 25 2026,Debt,0.05%
