Company Name,Asset Type,Percentage Allocation
Novo Nordisk A/S,Equity,3.95%
Nestele Switzerland,Equity,3.67%
ASML Holding NV,Equity,3.54%
Lvmh Moet Hennessy Louis Vuitton,Equity,2.61%
Shell Plc,Equity,2.55%
AstraZeneca Plc.,Equity,2.46%
Novartis AG,Equity,2.45%
Roche Holding AG Gen,Equity,2.42%
Toyota Motor Corp.,Equity,2.32%
BHP Billiton Plc,Equity,2.04%
Sap Se.,Equity,1.88%
Hsbc Holdings Plc (Hk) Hoko,Equity,1.86%
Total S.A.,Equity,1.82%
Siemens AG,Equity,1.67%
Net Receivables/(Payable),Others,1.66%
Commonwealth Bank of Australia,Equity,1.50%
Sony Corp,Equity,1.43%
Unilever PLC,Equity,1.42%
Loreal,Equity,1.40%
Sanofi S.A.,Equity,1.32%
Schneider Electric SA,Equity,1.28%
Allianz SE,Equity,1.26%
Ubs Group Inc,Equity,1.21%
BP PLC,Equity,1.19%
Air Liquide SA,Equity,1.19%
Mitsub Ufj Fg Ord.,Equity,1.17%
CSL Ltd. (Austalia),Equity,1.11%
Airbus Se,Equity,1.07%
Kerry Group Plc.,Equity,1.02%
Tokyo Electron Ltd.,Equity,1.00%
RIO TINTO Plc,Equity,0.99%
Diageo Plc.,Equity,0.96%
Iberdrola S.A.,Equity,0.92%
Deutsche Telekom Ag,Equity,0.91%
Shin-Etsu Chemical Company Ltd.,Equity,0.91%
Zurich Insurance Group Ag.,Equity,0.91%
GSK Plc,Equity,0.89%
Relx Plc,Equity,0.88%
Cie Financiere Richemont SA,Equity,0.85%
BNP Paribas S.A.,Equity,0.85%
ABB Switzerland Ltd.,Equity,0.84%
Hitachi Ord.,Equity,0.80%
Banco Santander SA,Equity,0.79%
Hermes International,Equity,0.77%
National Australia Bank Ltd.,Equity,0.77%
Vinci Sa,Equity,0.75%
Glencore Xstrata,Equity,0.74%
Sumitomo Mitsui Financial Group Inc,Equity,0.74%
British American Tobacco,Equity,0.73%
Recruit Holdings Company Ltd.,Equity,0.73%
Safran SA,Equity,0.70%
Essilor Luxottica,Equity,0.69%
AXA S.A.,Equity,0.69%
Muenchener Rueckversicherungs Gesellschaft,Equity,0.66%
Mitsubishi Corporation,Equity,0.66%
Daimler Ag.,Equity,0.65%
Nintendo Co Ltd.,Equity,0.65%
Westpac Banking Corporation,Equity,0.64%
Infineon Technologies Ag,Equity,0.64%
"Banco Bilbao Vizcaya Argentaria, S.A.",Equity,0.63%
ING Group Nv,Equity,0.63%
Australia &  New Zealand Bank,Equity,0.62%
Daiichi Sankyo Co Ltd.,Equity,0.60%
Sika Ltd.,Equity,0.59%
National Grid Plc,Equity,0.59%
Reckitt Benckiser Ltd.,Equity,0.58%
ITOCHU Corp.,Equity,0.58%
Mitsui & Co Ltd.,Equity,0.58%
London Stock Exchange Group PLC,Equity,0.58%
Deutsche Post Ag,Equity,0.57%
CRH Plc,Equity,0.57%
Honda Motor Co Ltd.,Equity,0.57%
Kddi Corp,Equity,0.57%
BASF Se,Equity,0.56%
Industria De Diseno Textil Sa,Equity,0.56%
Compass Group Plc,Equity,0.55%
Soft Bank Group,Equity,0.55%
Atlas Copco,Equity,0.55%
Takeda Pharmaceutical Company Ltd.,Equity,0.54%
Macquarie Group Ltd.,Equity,0.54%
Tokio Marine Holdings Inc,Equity,0.54%
Hoya Corp,Equity,0.53%
Fast Retailing Co Ltd.,Equity,0.52%
Wesfarmers Ltd.,Equity,0.52%
Daikin Industries Ltd.,Equity,0.51%
Prosus Nv,Equity,0.51%
BAE Systems plc.,Equity,0.51%
Mizuho Financial Group Inc.,Equity,0.49%
Danone Sa,Equity,0.49%
Oriental Land Co,Equity,0.48%
Woodside Energy Group Ltd.,Equity,0.47%
Alcon Inc.,Equity,0.46%
Lloyds Banking Group,Equity,0.45%
Murata Manufacturing Co Ltd.,Equity,0.44%
Ntt Ord.,Equity,0.43%
Bayer AG,Equity,0.43%
Pernod Ricard Sa,Equity,0.42%
Kering SA,Equity,0.38%
Anglo American,Equity,0.38%
Lonza Group AG,Equity,0.38%
Prudential Plc,Equity,0.37%
