Company Name,Asset Type,Percentage Allocation
Infosys Ltd.,Equity,27.32%
Tata Consultancy Services Ltd.,Equity,24.92%
HCL Technologies Ltd.,Equity,10.06%
Tech Mahindra Ltd.,Equity,9.57%
Wipro Ltd.,Equity,8.01%
Ltimindtree Ltd.,Equity,6.96%
Coforge Ltd.,Equity,4.61%
Persistent Systems Ltd.,Equity,4.59%
Mphasis Ltd.,Equity,2.74%
L&T Technology Services Ltd.,Equity,1.74%
Triparty Repo,Others,0.60%
Cash Margin,Debt,0.01%
Current Assets,Others,-1.14%
