fund_house,scheme_type,scheme_category,scheme_code,scheme_name
Bank of India Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,119379,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Growth
Bank of India Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,119381,BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Weekly IDCW
Bank of India Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,126389,BANK OF INDIA Ultra Short Duration Fund- Direct Plan-Bonus
Bank of India Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,111970,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Daily IDCW
Bank of India Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,109269,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Growth
Bank of India Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,109264,BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Weekly IDCW
Baroda BNP Paribas Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,143510,Baroda BNP Paribas Ultra Short Duratio Fund- Regular Plan- Weekly IDCW
Baroda BNP Paribas Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,143507,Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Daily IDCW
Baroda BNP Paribas Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,143464,Baroda BNP Paribas Ultra Short Duration Fund - Regular Plan - Growth
Baroda BNP Paribas Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,143511,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Daily IDCW
Baroda BNP Paribas Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,143508,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Growth
Baroda BNP Paribas Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,143509,Baroda BNP Paribas Ultra Short Duration Fund- Direct Plan- Weekly IDCW
Canara Robeco Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,118315,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)
Canara Robeco Mutual Fund,Debt scheme,Debt Scheme - Ultra Short Duration Fund,118317,CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION
