fund_house,scheme_type,scheme_category,scheme_code,scheme_name
ICICI Prudential Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,100364,ICICI Prudential Long Term Bond Fund - Half Yearly IDCW
ICICI Prudential Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,100367,ICICI Prudential Long Term Bond Fund - Quarterly IDCW
ICICI Prudential Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,131622,ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW
ICICI Prudential Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,100366,ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend
ICICI Prudential Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,101642,ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly
ICICI Prudential Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,101643,ICICI Prudential Long Term Bond Fund-Institutional Option-Growth
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143703,NIPPON INDIA NIVESH LAKSHYA FUND - ANNUAL IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143711,NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - ANNUAL IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143701,NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - HALF YEARLY IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143707,NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143705,NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - MONTHLY IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143709,NIPPON INDIA NIVESH LAKSHYA FUND - DIRECT Plan - QUARTERLY IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143710,NIPPON INDIA NIVESH LAKSHYA FUND - HALF YEARLY IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143706,NIPPON INDIA NIVESH LAKSHYA FUND - IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143712,NIPPON INDIA NIVESH LAKSHYA FUND - MONTHLY IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143708,NIPPON INDIA NIVESH LAKSHYA FUND - QUARTERLY IDCW Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143704,Nippon India Nivesh Lakshya Fund- Direct Plan- Growth Option
Nippon India Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,143702,Nippon India Nivesh Lakshya Fund- Growth Option
SBI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151214,SBI Long Duration Fund - Direct Plan - Growth
SBI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151215,SBI Long Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151212,SBI Long Duration Fund - Regular Plan - Growth
SBI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151213,SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151525,UTI Long Duration Fund - Direct Plan - Annual IDCW Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151523,UTI Long Duration Fund - Direct Plan - Growth Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151530,UTI Long Duration Fund - Direct Plan - Half Yearly IDCW Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151524,UTI Long duration Fund - Direct Plan - Quarterly IDCW Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151531,UTI Long Duration Fund - Regular Plan - Annual IDCW Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151532,UTI Long Duration Fund - Regular Plan - Flexi IDCW Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151527,UTI Long Duration Fund - Regular Plan - Growth Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151529,UTI Long Duration Fund - Regular Plan - Half Yearly IDCW Option
UTI Mutual Fund,Debt scheme,Debt Scheme - Long Duration Fund,151528,UTI Long Duration Fund - Regular Plan - Quarterly IDCW Option
