fund_house,scheme_type,scheme_category,scheme_code,scheme_name
Bank of India Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,127850,BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH
Bank of India Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,127849,BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH
Baroda BNP Paribas Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,145396,Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-Growth Option
Baroda BNP Paribas Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,145397,Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-IDCW Option
Baroda BNP Paribas Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,145387,Baroda BNP Paribas Balanced Advantage Fund-Regular Plan -Growth Option
Baroda BNP Paribas Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,145389,Baroda BNP Paribas Balanced Advantage Fund-Regular Plan-IDCW Option
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,126393,DSP Dynamic Asset Allocation Fund - Direct Plan - Growth
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,126391,DSP Dynamic Asset Allocation Fund - Direct Plan - IDCW - Monthly
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,126394,DSP Dynamic Asset Allocation Fund - Regular Plan - Growth
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,126392,DSP Dynamic Asset Allocation Fund - Regular Plan - IDCW - Monthly
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,141767,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,118614,Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,112117,Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,141766,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,112118,Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,118615,Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option
Franklin Templeton Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150480,Franklin India Balanced Advantage Fund- Growth
Franklin Templeton Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150481,Franklin India Balanced Advantage Fund- Growth- Direct
Franklin Templeton Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150478,Franklin India Balanced Advantage Fund- IDCW
Franklin Templeton Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150479,Franklin India Balanced Advantage Fund- IDCW- Direct
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,100119,HDFC Balanced Advantage Fund - Growth Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,118968,HDFC Balanced Advantage Fund - Growth Plan - Direct Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,100120,HDFC Balanced Advantage Fund - IDCW Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,118969,HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151129,HSBC Balanced Advantage Fund - Direct Growth
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151128,HSBC Balanced Advantage Fund - Direct IDCW
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151127,HSBC Balanced Advantage Fund - Regular Growth
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151126,HSBC Balanced Advantage Fund - Regular IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,120377,ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,120376,ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,122236,ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,131451,ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,104685,ICICI Prudential Balanced Advantage Fund - Growth
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,104686,ICICI Prudential Balanced Advantage Fund - IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,122168,ICICI Prudential Balanced Advantage Fund - Monthly IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,131450,ICICI Prudential Balanced Advantage Fund - Quarterly IDCW
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,120333,Invesco India Balanced Advantage Fund - Direct Plan - Growth
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,120332,Invesco India Balanced Advantage Fund - Direct Plan - IDCW (Payout / Reinvestment)
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,106317,Invesco India Balanced Advantage Fund - Growth
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,106316,Invesco India Balanced Advantage Fund - IDCW (Payout / Reinvestment)
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147789,ITI Balanced Advantage Fund - Direct Plan - Growth Option
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147788,ITI Balanced Advantage Fund - Direct Plan - IDCW Option
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147787,ITI Balanced Advantage Fund - Regular Plan - Growth Option
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147786,ITI Balanced Advantage Fund - Regular Plan - IDCW Option
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,144335,Kotak Balanced Advantage Fund  - Direct Plan -Growth Option
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,144336,Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,144334,Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,144333,Kotak Balanced Advantage Fund -Regular Plan - Growth Option
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149261,LIC MF Balanced Advantage Fund-Direct Plan-Growth
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149260,LIC MF Balanced Advantage Fund-Direct Plan-IDCW
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149259,LIC MF Balanced Advantage Fund-Regular Plan-Growth
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149258,LIC MF Balanced Advantage Fund-Regular Plan-IDCW
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149406,Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149407,Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149404,Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149405,Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150470,Mirae Asset Balanced Advantage Fund Direct Plan- Growth
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150471,Mirae Asset Balanced Advantage Fund Direct Plan- IDCW
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150474,Mirae Asset Balanced Advantage Fund Regular Plan IDCW
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,150473,Mirae Asset Balanced Advantage Fund Regular Plan- Growth
Motilal Oswal Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,139872,Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option
Motilal Oswal Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,139863,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option
Motilal Oswal Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,139870,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option
Motilal Oswal Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment
Motilal Oswal Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment
Motilal Oswal Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,139871,Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment
NJ Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149264,NJ Balanced Advantage Fund - Direct Plan - Growth Option
NJ Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149265,NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option
NJ Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149266,NJ Balanced Advantage Fund - Regular Plan - Growth Option
NJ Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149263,NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,148658,PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,148659,PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,148660,PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,148657,PGIM India Balanced Advantage Fund - Regular Plan - Growth Option
quant Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151713,quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan
quant Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151714,quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan
quant Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151712,quant Dynamic Asset Allocation Fund - IDCW Option - Direct Plan
quant Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151715,quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan
Samco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,152188,Samco Dynamic Asset Allocation Fund - Direct Plan - Growth Option
Samco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,152186,Samco Dynamic Asset Allocation Fund - Direct Plan - IDCW Option
Samco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,152187,Samco Dynamic Asset Allocation Fund - Regular Plan - Growth Option
Samco Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,152185,Samco Dynamic Asset Allocation Fund - Regular Plan - IDCW Option
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149134,SBI Balanced Advantage Fund - Direct Plan - Growth
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149135,SBI Balanced Advantage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149132,SBI Balanced Advantage Fund - Regular Plan - Growth
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149133,SBI Balanced Advantage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,134110,SBI Dynamic Asset Allocation Fund - Direct Plan - Growth
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,134109,SBI Dynamic Asset Allocation Fund - Regular Plan - Growth
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,134111,SBI Dynamic Asset Allocation Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,134108,SBI Dynamic Asset Allocation Fund- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
Shriram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147406,Shriram Balanced Advantage Fund - Direct Growth
Shriram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147403,Shriram Balanced Advantage Fund - Direct- IDCW
Shriram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147405,Shriram Balanced Advantage Fund - Regular Growth
Shriram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,147404,Shriram Balanced Advantage Fund - Regular-IDCW
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149717,Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149718,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149715,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,149716,Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,146006,TATA Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option 
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,146008,TATA Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option 
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,146005,TATA Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,146009,TATA Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,146010,Tata Balanced Advantage Fund-Direct Plan-Growth
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,146007,Tata Balanced Advantage Fund-Regular Plan-Growth
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,142038,Union Balanced Advantage Fund - Direct Plan - Growth Option
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,142037,Union Balanced Advantage Fund - Direct Plan - IDCW Option
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,142035,Union Balanced Advantage Fund - Regular Plan - Growth Option
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,142036,Union Balanced Advantage Fund - Regular Plan - IDCW Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151885,UTI Balanced Advantage Fund - Direct Plan - Growth Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151883,UTI Balanced Advantage Fund - Direct Plan - Payout of IDCW Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151882,UTI Balanced Advantage Fund - Regular Plan - Growth Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151884,UTI Balanced Advantage Fund - Regular Plan - Payout of IDCW Option
WhiteOak Capital Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151267,WhiteOak Capital Balanced Advantage Fund Direct Plan Growth
WhiteOak Capital Mutual Fund,Hybrid scheme,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,151268,WhiteOak Capital Balanced Advantage Fund Regular Plan Growth
