fund_house,scheme_type,scheme_category,scheme_code,scheme_name
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,142282,DSP Arbitrage Fund - Regular - Growth
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,142280,DSP Arbitrage Fund - Regular - IDCW
DSP Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,142278,DSP Arbitrage Fund - Regular - IDCW - Monthly
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130209,Edelweiss Arbitrage Fund - Direct Plan - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,141606,Edelweiss Arbitrage Fund - Monthly  Direct Plan - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,141605,Edelweiss Arbitrage Fund - Monthly  Regular Plan - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130207,Edelweiss Arbitrage Fund - Regular Plan - IDCW Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130206,Edelweiss Arbitrage Fund- Direct Plan- Growth Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130208,Edelweiss Arbitrage Fund- Regular Plan -Bonus Option
Edelweiss Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130205,Edelweiss Arbitrage Fund- Regular Plan- Growth Option
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,118931,HDFC ARBITRAGE FUND - Growth Option - Direct Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,118930,HDFC ARBITRAGE FUND - Quarterly IDCW Option - Direct Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,106796,HDFC ARBITRAGE FUND - Retail Growth Option
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,106797,HDFC ARBITRAGE FUND - Retail Quarterly IDCW Option
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,106793,HDFC ARBITRAGE FUND - Wholesale Growth Option
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,129052,HDFC ARBITRAGE FUND - Wholesale Growth Option - Direct Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,106795,HDFC ARBITRAGE FUND - Wholesale IDCW Option
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,129053,HDFC ARBITRAGE FUND - Wholesale IDCW Option - Direct Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,129054,HDFC ARBITRAGE FUND - Wholesale Monthly IDCW - Direct Plan
HDFC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,129051,HDFC ARBITRAGE FUND - Wholesale Monthly IDCW Option  
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,151138,HSBC Arbitrage Fund - Direct Growth
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,151135,HSBC Arbitrage Fund - Direct Monthly IDCW
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,151136,HSBC Arbitrage Fund - Direct Quarterly IDCW
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,151134,HSBC Arbitrage Fund - Regular Growth
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,151140,HSBC Arbitrage Fund - Regular Monthly IDCW
HSBC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,151137,HSBC Arbitrage Fund - Regular Quarterly IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104684,ICICI Prudential Equity - Arbitrage Fund-Institutional Growth Option
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130898,ICICI Prudential Equity Arbitrage Fund - Bonus
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120364,ICICI Prudential Equity Arbitrage Fund - Direct Plan - Growth
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120365,ICICI Prudential Equity Arbitrage Fund - Direct Plan - IDCW
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130951,ICICI Prudential Equity Arbitrage Fund - Direct Plan Bonus
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104683,ICICI Prudential Equity Arbitrage Fund - Growth
ICICI Prudential Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104681,ICICI Prudential Equity Arbitrage Fund - IDCW
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130787,Invesco India Arbitrage Fund - Direct Plan - Annual Bonus
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120401,Invesco India Arbitrage Fund - Direct Plan - Growth Option
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120400,Invesco India Arbitrage Fund - Direct Plan - IDCW (Payout / Reinvestment)
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,105603,Invesco India Arbitrage Fund - Growth Option
Invesco Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,105604,Invesco India Arbitrage Fund - IDCW (Payout / Reinvestment)
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,147617,ITI Arbitrage Fund - Direct Plan - Growth Option
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,147615,ITI Arbitrage Fund - Direct Plan - IDCW Option
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,147618,ITI Arbitrage Fund - Regular Plan - Growth Option
ITI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,147616,ITI Arbitrage Fund - Regular Plan - IDCW Option
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,133395,JM Arbitrage Fund (Direct) - Annual Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135173,JM Arbitrage Fund (Direct) - Annual IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130604,JM Arbitrage Fund (Direct) - Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120482,JM Arbitrage Fund (Direct) - Growth Option
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,133397,JM Arbitrage Fund (Direct) - Half Yearly Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135171,JM Arbitrage Fund (Direct) - Half Yearly IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135172,JM Arbitrage Fund (Direct) - Monthly IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,133398,JM Arbitrage Fund (Direct) - Quarterly Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135174,JM Arbitrage Fund (Direct) - Quarterly IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120481,JM Arbitrage Fund (Direct)- IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,133394,JM Arbitrage Fund (Regular) - Annual Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135167,JM Arbitrage Fund (Regular) - Annual IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,130603,JM Arbitrage Fund (Regular) - Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,103780,JM Arbitrage Fund (Regular) - Growth Option
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,133399,JM Arbitrage Fund (Regular) - Half Yearly Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135170,JM Arbitrage Fund (Regular) - Half Yearly IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,103781,JM Arbitrage Fund (Regular) - IDCW 
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135168,JM Arbitrage Fund (Regular) - Monthly IDCW
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,133396,JM Arbitrage Fund (Regular) - Quarterly Bonus Option - Principal Units
JM Financial Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,135169,JM Arbitrage Fund (Regular) - Quarterly IDCW
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,105968,Kotak Equity Arbitrage Fund - Growth
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,119771,Kotak Equity Arbitrage Fund - Growth - Direct
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,105967,Kotak Equity Arbitrage Fund - Payout of Income Distribution cum capital withdrawal option
Kotak Mahindra Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,119770,Kotak Equity Arbitrage Fund - Payout of Income Distribution cum capital withdrawal option - Direct
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145895,LIC MF Arbitrage Fund-Direct Plan-Growth
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145894,LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145891,LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145890,LIC MF Arbitrage Fund-Regular Plan-Growth
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145892,LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW
LIC Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145893,LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148470,Mahindra Manulife Arbitrage Fund - Direct Plan - IDCW
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148468,Mahindra Manulife Arbitrage Fund - Direct Plan -Growth
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148467,Mahindra Manulife Arbitrage Fund - Regular Plan - Growth
Mahindra Manulife Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148469,Mahindra Manulife Arbitrage Fund - Regular Plan - IDCW
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148401,Mirae Asset Arbitrage Fund Direct Growth
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148402,Mirae Asset Arbitrage Fund Direct IDCW
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148400,Mirae Asset Arbitrage Fund Regular Growth
Mirae Asset Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,148403,Mirae Asset Arbitrage Fund Regular IDCW
Nippon India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,118587,NIPPON INDIA ARBITRAGE FUND - DIRECT Plan - IDCW Option
Nippon India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,128821,NIPPON INDIA ARBITRAGE FUND - DIRECT Plan - MONTHLY IDCW Option
Nippon India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,118585,Nippon India Arbitrage Fund - Direct Plan Growth Plan - Growth Option
Nippon India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,113345,Nippon India Arbitrage Fund - Growth Plan - Growth Option
Nippon India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,113346,NIPPON INDIA ARBITRAGE FUND - IDCW Option
Nippon India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,128820,NIPPON INDIA ARBITRAGE FUND - MONTHLY IDCW Option
NJ Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,150367,NJ Arbitrage Fund - Direct Plan - Growth Option
NJ Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,150366,NJ Arbitrage Fund - Regular Plan - Growth Option
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138880,PGIM India Arbitrage Fund - Direct Plan - Annual Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138875,PGIM India Arbitrage Fund - Direct Plan - Growth
DHFL Pramerica Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,142424,DHFL Pramerica Arbitrage Fund - Direct Plan - Half yearly Dividend Option
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138878,PGIM India Arbitrage Fund - Direct Plan - Monthly Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138879,PGIM India Arbitrage Fund - Direct Plan - Quarterly Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138877,PGIM India Arbitrage Fund - Direct Plan - Regular Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138885,PGIM India Arbitrage Fund - Regular Plan - Annual Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138876,PGIM India Arbitrage Fund - Regular Plan - Growth
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138883,PGIM India Arbitrage Fund - Regular Plan - Monthly Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138884,PGIM India Arbitrage Fund - Regular Plan - Quarterly Dividend
PGIM India Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,138887,PGIM India Arbitrage Fund - Regular Plan - Regular Dividend
PPFAS Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,152109,Parag Parikh Arbitrage Fund - Direct Plan Growth
PPFAS Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,152110,Parag Parikh Arbitrage Fund - Regular Plan Growth
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,119574,SBI Arbitrage Opportunities Fund - Direct Plan - Gr
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,119567,SBI Arbitrage Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104457,SBI Arbitrage Opportunities Fund - Regular Plan - Gr
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104458,SBI Arbitrage Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,149552,Sundaram Arbitrage Fund (Formerly Know as Principal Arbitrage Fund) - Regular Plan - Growth
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,149551,Sundaram Arbitrage Fund (Formerly Known as Principal Arbitrage Fund)- Regular Plan - Monthly Income Distribution CUM Capital Withdrawal
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,149550,Sundaram Arbitrage Fund (Formerly Known as Prinicpal Arbitrage Fund) - Direct Plan - Growth
Sundaram Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,149549,Sundaram Arbitrage Fund( Formerly Known as Principal Arbitrage Fund) - Direct Plan- Monthly Income Distribution CUM Capital Withdrawal
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145727,TATA Arbitrage Fund Direct Plan - Monthly Payout of Income Distribution cum capital withdrawal option 
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145725,TATA Arbitrage Fund Direct Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145728,TATA Arbitrage Fund Regular Plan - Monthly Payout of Income Distribution cum capital withdrawal option 
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145726,TATA Arbitrage Fund Regular Plan - Monthly Reinvestment of Income Distribution cum capital withdrawal option 
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145724,Tata Arbitrage Fund-Direct Plan-Growth
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,145723,Tata Arbitrage Fund-Regular Plan-Growth
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,146297,Union Arbitrage Fund - Direct Plan - Growth Option
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,146296,Union Arbitrage Fund - Direct Plan - IDCW Option
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,146294,Union Arbitrage Fund - Regular Plan - Growth Option
Union Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,146295,Union Arbitrage Fund - Regular Plan - IDCW Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120795,UTI Arbitrage Fund - Direct Plan - Growth Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,120796,UTI Arbitrage Fund - Direct Plan - IDCW
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104075,UTI Arbitrage Fund - Regular Plan - Growth Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Arbitrage Fund,104074,UTI Arbitrage Fund - Regular Plan - IDCW
