Company Name,Asset Type,Percentage Allocation
ICICI Bank Ltd.,Equity,6.10%
HDFC Bank Ltd.,Equity,4.94%
Axis Bank Ltd.,Equity,3.65%
Triparty Repo,Others,3.20%
Power Finance Corporation Ltd.,Equity,3.17%
State Bank Of India,Equity,3.02%
Mahindra & Mahindra Ltd.,Equity,2.82%
Hindustan Petroleum Corporation Ltd.,Equity,2.66%
Tata Motors Ltd.,Equity,2.30%
Hindustan Unilever Ltd.,Equity,2.12%
National Thermal Power Corporation Ltd.,Equity,2.02%
Coforge Ltd.,Equity,2.01%
Alkem Laboratories Ltd.,Equity,1.83%
GAIL (India) Ltd.,Equity,1.80%
REC Ltd.,Equity,1.79%
Bharat Forge Ltd.,Equity,1.77%
HCL Technologies Ltd.,Equity,1.76%
The Phoenix Mills Ltd.,Equity,1.67%
Hindalco Industries Ltd.,Equity,1.62%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,1.57%
Exide Industries Ltd.,Equity,1.53%
Bajaj Finance Ltd.,Equity,1.52%
IPCA Laboratories Ltd.,Equity,1.50%
Sun Pharmaceuticals Ind Ltd.,Equity,1.49%
Bharat Petroleum Corporation Ltd.,Equity,1.43%
Emami Ltd.,Equity,1.42%
LIC Housing Finance Ltd.,Equity,1.40%
Infosys Ltd.,Equity,1.39%
Gujarat Fluorochemicals Ltd.,Equity,1.39%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,1.36%
Bharat Electronics Ltd.,Equity,1.34%
Container Corporation Of India Ltd.,Equity,1.24%
UNO Minda Ltd.,Equity,1.22%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.17%
APL Apollo Tubes Ltd.,Equity,1.15%
Ultratech Cement Ltd.,Equity,1.13%
Max Financial Services Ltd.,Equity,1.11%
Bharti Airtel Ltd.,Equity,1.10%
Tech Mahindra Ltd.,Equity,1.08%
The Federal Bank Ltd.,Equity,1.08%
Suven Pharmaceuticals Ltd.,Equity,1.07%
SBI Cards & Payment Services Pvt. Ltd.,Equity,1.04%
SBI Life Insurance Company Ltd.,Equity,1.03%
ACC Ltd.,Equity,1.03%
Au Small Finance Bank Ltd.,Equity,1.03%
IIFL Finance Ltd. (Erstwhile India Infoline Finance Limited),Equity,0.99%
Jindal Steel & Power Ltd.,Equity,0.91%
KEC International Ltd.,Equity,0.90%
Hatsun Agro Product Ltd.,Equity,0.88%
Dalmia Bharat Ltd.,Equity,0.88%
Cipla Ltd.,Equity,0.85%
Lupin Ltd.,Equity,0.84%
Polycab India Ltd.,Equity,0.81%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.79%
Tata Chemicals Ltd.,Equity,0.76%
Century Plyboards Ltd.,Equity,0.73%
Indraprastha Gas Ltd.,Equity,0.72%
Dr Reddys Laboratories Ltd.,Equity,0.70%
Ahluwalia Contracts Ltd.,Equity,0.69%
Kotak Mahindra Bank Ltd.,Equity,0.68%
KNR Constructions Ltd.,Equity,0.59%
Gujarat State Petronet Ltd.,Equity,0.58%
Pfizer Ltd.,Equity,0.58%
Atul Ltd.,Equity,0.51%
Whirlpool of India Ltd.,Equity,0.47%
K P R Mill Ltd.,Equity,0.46%
G R Infraprojects Ltd.,Equity,0.32%
Chambal Fertilisers & Chemicals Ltd.,Equity,0.28%
Indian Renewable Energy Development Agency (Ireda),Equity,0.27%
Schaeffler India Ltd.,Equity,0.26%
Cash Margin,Debt,0.24%
Bharti Airtel Ltd.,Equity,0.12%
Net Receivables/(Payable),Others,0.03%
Nifty,Equity,0.03%
Nifty,Equity,0.02%
Nifty,Equity,0.00%
City Online Services Ltd.,Equity,0.00%
