Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,9.14%
ICICI Bank Ltd.,Equity,8.37%
Infosys Ltd.,Equity,5.93%
Axis Bank Ltd.,Equity,4.98%
Bharti Airtel Ltd.,Equity,4.48%
State Bank Of India,Equity,4.22%
Larsen & Toubro Ltd.,Equity,3.35%
National Thermal Power Corporation Ltd.,Equity,3.35%
HCL Technologies Ltd.,Equity,2.50%
Sun Pharmaceuticals Ind Ltd.,Equity,2.32%
Prestige Estates Projects Ltd.,Equity,2.21%
SBI Life Insurance Company Ltd.,Equity,1.66%
Triparty Repo,Others,1.66%
The Phoenix Mills Ltd.,Equity,1.53%
ITC Ltd.,Equity,1.53%
Bharat Dynamics Ltd.,Equity,1.48%
Tech Mahindra Ltd.,Equity,1.47%
Radico Khaitan Ltd.,Equity,1.42%
Cipla Ltd.,Equity,1.38%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.37%
Godrej Consumer Products Ltd.,Equity,1.34%
Bharat Forge Ltd.,Equity,1.23%
Ambuja Cements Ltd.,Equity,1.21%
Tata Motors Ltd.,Equity,1.20%
United Spirits Ltd.,Equity,1.18%
Bajaj Auto Ltd.,Equity,1.17%
Multi Commodity Exchange of India Ltd.,Equity,1.16%
Ultratech Cement Ltd.,Equity,1.14%
Bharat Electronics Ltd.,Equity,1.13%
GAIL (India) Ltd.,Equity,1.06%
Tata Steel Ltd.,Equity,1.04%
Bharat Petroleum Corporation Ltd.,Equity,1.04%
Lupin Ltd.,Equity,1.02%
L&T Technology Services Ltd.,Equity,0.98%
Equitas Small Finance Bank Ltd.,Equity,0.95%
Max Healthcare Institute Ltd.,Equity,0.93%
Bosch Ltd.,Equity,0.93%
Aditya Birla Fashion & Retail Ltd.,Equity,0.91%
Coal India Ltd.,Equity,0.89%
United Breweries Ltd.,Equity,0.83%
VIP Industries Ltd.,Equity,0.83%
Ajanta Pharma Ltd.,Equity,0.82%
Ashoka Buildcon Ltd.,Equity,0.80%
SKF India Ltd.,Equity,0.79%
Emami Ltd.,Equity,0.72%
UTI Asset Management Company Ltd.,Equity,0.71%
PVR INOX Ltd.,Equity,0.67%
Metro Brands Ltd.,Equity,0.65%
Gujarat Pipavav Port Ltd.,Equity,0.64%
Maruti Suzuki India Ltd.,Equity,0.63%
TCI Express Ltd.,Equity,0.61%
Hindustan Petroleum Corporation Ltd.,Equity,0.58%
Central Depository Services (India) Ltd.,Equity,0.58%
Oil & Natural Gas Corporation Ltd.,Equity,0.50%
Life Insurance Corporation of India,Equity,0.47%
Mishra Dhatu Nigam Ltd.,Equity,0.46%
Muthoot Finance Ltd.,Equity,0.42%
Apollo Tyres Ltd.,Equity,0.42%
Indoco Remedies Ltd.,Equity,0.41%
Dilip Buildcon Ltd.,Equity,0.36%
R R Kabel Ltd.,Equity,0.35%
Medplus Health Services Ltd.,Equity,0.35%
Zee Entertainment Enterprises Ltd.,Equity,0.35%
Timken India Ltd.,Equity,0.28%
G R Infraprojects Ltd.,Equity,0.26%
Doms Industries Ltd.,Equity,0.24%
Bharti Airtel Ltd.,Equity,0.21%
Uniparts India Ltd.,Equity,0.19%
Bajaj Electricals Ltd.,Equity,0.13%
Happy Forgings Ltd.,Equity,0.06%
Bajel Projects Limited (BPL),Equity,0.02%
Sadbhav Infrastructure Project Ltd.,Equity,0.01%
Power Grid Infrastructure Investment Trust,Others,0.00%
Current Assets,Others,-0.22%
