Company Name,Asset Type,Percentage Allocation
Power Finance Corporation Ltd.,Equity,4.07%
Cholamandalam Financial Holdings Ltd.,Equity,2.73%
Varun Beverages Ltd.,Equity,2.58%
Au Small Finance Bank Ltd.,Equity,2.35%
The Supreme Industries Ltd.,Equity,2.33%
Fortis Healthcare Ltd.,Equity,2.32%
Persistent Systems Ltd.,Equity,2.22%
Angel One Ltd. (Erstwhile Angel Broking Ltd.),Equity,2.12%
Max Financial Services Ltd.,Equity,2.07%
National Thermal Power Corporation Ltd.,Equity,2.01%
Prestige Estates Projects Ltd.,Equity,1.87%
Alkem Laboratories Ltd.,Equity,1.75%
Max Healthcare Institute Ltd.,Equity,1.69%
The Federal Bank Ltd.,Equity,1.62%
Dalmia Bharat Ltd.,Equity,1.58%
Trent Ltd.,Equity,1.58%
Triparty Repo,Others,1.56%
Container Corporation Of India Ltd.,Equity,1.53%
Bharat Forge Ltd.,Equity,1.48%
Aditya Birla Fashion & Retail Ltd.,Equity,1.47%
HDFC Bank Ltd.,Equity,1.46%
Devyani International Ltd.,Equity,1.37%
Polycab India Ltd.,Equity,1.35%
Zomato Ltd.,Equity,1.35%
IPCA Laboratories Ltd.,Equity,1.35%
Mahindra & Mahindra Financial Services Ltd.,Equity,1.30%
REC Ltd.,Equity,1.23%
Interglobe Aviation Ltd.,Equity,1.14%
Lupin Ltd.,Equity,1.13%
Page Industries Ltd.,Equity,1.12%
The Indian Hotels Company Ltd.,Equity,1.12%
Dixon Technologies (India) Ltd.,Equity,1.12%
Tube Investments Of India Ltd.,Equity,1.11%
United Breweries Ltd.,Equity,1.10%
Cummins India Ltd.,Equity,1.09%
Endurance Technologies Ltd.,Equity,1.07%
Bharat Electronics Ltd.,Equity,1.02%
Voltas Ltd.,Equity,1.00%
Hindustan Aeronautics Ltd.,Equity,0.99%
Axis Bank Ltd.,Equity,0.99%
Union Bank Of India,Equity,0.98%
Astral Ltd. (Erstwhile Astral Poly Technik Ltd.),Equity,0.97%
Ashok Leyland Ltd.,Equity,0.97%
Zee Entertainment Enterprises Ltd.,Equity,0.97%
3M India Ltd.,Equity,0.95%
Timken India Ltd.,Equity,0.91%
Gland Pharma Ltd.,Equity,0.88%
Navin Fluorine International Ltd.,Equity,0.85%
Apollo Tyres Ltd.,Equity,0.85%
Balkrishna Industries Ltd.,Equity,0.83%
Mphasis Ltd.,Equity,0.82%
Torrent Power Ltd.,Equity,0.80%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.79%
Carborundum Universal Ltd.,Equity,0.79%
Sanofi India Ltd.,Equity,0.78%
Info Edge (India) Ltd.,Equity,0.77%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.74%
Tata Chemicals Ltd.,Equity,0.73%
Bata India Ltd.,Equity,0.73%
Sona Blw Precision Forgings Ltd.,Equity,0.73%
Bayer Cropscience Ltd.,Equity,0.72%
Mahindra Lifespace Developers Ltd.,Equity,0.71%
BSE Ltd.,Equity,0.71%
NMDC Ltd.,Equity,0.67%
Piramal Enterprises Ltd.,Equity,0.66%
Coforge Ltd.,Equity,0.65%
Coromandel International Ltd. (Coromandel Fertilisers Ltd.),Equity,0.65%
NLC India Ltd.,Equity,0.64%
Deepak Nitrite Ltd.,Equity,0.63%
Jubilant Foodworks Ltd.,Equity,0.63%
Jindal Steel & Power Ltd.,Equity,0.62%
Indraprastha Gas Ltd.,Equity,0.61%
TVS Motor Company Ltd.,Equity,0.60%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,0.59%
Gujarat Fluorochemicals Ltd.,Equity,0.59%
Emami Ltd.,Equity,0.55%
MTAR Technologies Ltd.,Equity,0.53%
Rategain Travel Technologies Ltd.,Equity,0.53%
Sundram Fasteners Ltd.,Equity,0.50%
Bosch Ltd.,Equity,0.50%
Kansai Nerolac Paints Ltd.,Equity,0.50%
J. K. Cement Ltd.,Equity,0.49%
JB Chemicals & Pharmaceuticals Ltd.,Equity,0.47%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,0.47%
ICICI Lombard General Insurance Company Ltd.,Equity,0.47%
Glaxo Smithkline Pharmaceuticals Ltd.,Equity,0.45%
Tata Communications Ltd.,Equity,0.44%
Radico Khaitan Ltd.,Equity,0.43%
Indian Bank,Equity,0.41%
Bharat Heavy Electricals Ltd.,Equity,0.37%
Orient Electric Ltd.,Equity,0.36%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,0.34%
Affle (India) Ltd.,Equity,0.33%
Prudent Corporate Advisory Services Ltd.,Equity,0.31%
Ajanta Pharma Ltd.,Equity,0.26%
Thermax Ltd.,Equity,0.23%
Steel Authority Of India Ltd.,Equity,0.21%
Gujarat Gas Ltd.,Equity,0.20%
Cash Margin,Debt,0.00%
Current Assets,Others,-0.22%
