Company Name,Asset Type,Percentage Allocation
Hindustan Petroleum Corporation Ltd.,Equity,4.28%
Lupin Ltd.,Equity,3.62%
Triparty Repo,Others,3.55%
Jindal Steel & Power Ltd.,Equity,3.19%
The Phoenix Mills Ltd.,Equity,3.10%
TVS Motor Company Ltd.,Equity,2.77%
Jindal Stainless Ltd.,Equity,2.76%
Affle (India) Ltd.,Equity,2.70%
Oberoi Realty Ltd.,Equity,2.54%
Dalmia Bharat Ltd.,Equity,2.52%
Balkrishna Industries Ltd.,Equity,2.47%
ACC Ltd.,Equity,2.41%
AIA Engineering Ltd.,Equity,2.38%
Fortis Healthcare Ltd.,Equity,2.24%
Suzlon Energy Ltd.,Equity,2.18%
Godrej Properties Ltd.,Equity,2.02%
Bharat Forge Ltd.,Equity,2.01%
NHPC Ltd.,Equity,1.96%
UNO Minda Ltd.,Equity,1.84%
Cummins India Ltd.,Equity,1.70%
APL Apollo Tubes Ltd.,Equity,1.56%
Syngene International Ltd.,Equity,1.51%
Mahindra & Mahindra Financial Services Ltd.,Equity,1.46%
Jubilant Foodworks Ltd.,Equity,1.41%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,1.36%
Timken India Ltd.,Equity,1.35%
NMDC Steel Ltd,Equity,1.34%
Prestige Estates Projects Ltd.,Equity,1.22%
Gujarat Gas Ltd.,Equity,1.22%
Sundram Fasteners Ltd.,Equity,1.17%
Gland Pharma Ltd.,Equity,1.17%
Zydus Lifesciences Ltd.,Equity,1.12%
Kajaria Ceramics Ltd.,Equity,1.10%
Aarti Industries Ltd.,Equity,1.09%
Bharti Airtel Ltd.,Equity,1.07%
HDFC Asset Management Company Ltd.,Equity,1.05%
Aurobindo Pharma Ltd.,Equity,1.04%
Container Corporation Of India Ltd.,Equity,1.02%
Ultratech Cement Ltd.,Equity,1.02%
DLF Ltd.,Equity,0.99%
Navin Fluorine International Ltd.,Equity,0.97%
Mangalore Refinery & Petrochemicals Ltd.,Equity,0.94%
Tata Communications Ltd.,Equity,0.93%
Inox Wind Ltd.,Equity,0.93%
JSW Infrastructure Ltd. (Erstwhile Sarvoday Advisory Services Pvt. Ltd.),Equity,0.91%
Schaeffler India Ltd.,Equity,0.91%
Escorts Kubota Ltd.,Equity,0.89%
Siemens Ltd.,Equity,0.86%
Sumitomo Chemical India Ltd.,Equity,0.84%
Mphasis Ltd.,Equity,0.83%
Jio Financial Services Ltd.,Equity,0.82%
Grindwell Norton Ltd.,Equity,0.81%
Carborundum Universal Ltd.,Equity,0.80%
Devyani International Ltd.,Equity,0.79%
Zee Entertainment Enterprises Ltd.,Equity,0.74%
Muthoot Finance Ltd.,Equity,0.74%
K P R Mill Ltd.,Equity,0.72%
JSW Energy Ltd.,Equity,0.68%
Tata Motors - DVR - A - ORDY,Equity,0.67%
3M India Ltd.,Equity,0.66%
Trent Ltd.,Equity,0.65%
Hero Motocorp Ltd.,Equity,0.62%
Vardhman Textiles Ltd.,Equity,0.58%
Oil India Ltd.,Equity,0.56%
Nuvoco Vistas Corporation Ltd.,Equity,0.55%
Indian Renewable Energy Development Agency (Ireda),Equity,0.50%
Tech Mahindra Ltd.,Equity,0.50%
Max Financial Services Ltd.,Equity,0.47%
Grasim Industries Ltd.,Equity,0.42%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,0.34%
Tata Technologies Ltd.,Equity,0.33%
Info Edge (India) Ltd.,Equity,0.32%
Atul Ltd.,Equity,0.31%
SKF India Ltd.,Equity,0.22%
Relaxo Footwears Ltd.,Equity,0.22%
Inox India Ltd.,Equity,0.21%
Bata India Ltd.,Equity,0.20%
Vedant Fashions Pvt. Ltd.,Equity,0.14%
Indian Bank,Equity,0.13%
Torrent Power Ltd.,Equity,0.06%
Astec Lifesciences Ltd.,Equity,0.03%
Fine Organic Industries Ltd.,Equity,0.02%
Cash Margin,Debt,0.02%
TVS Holdings Ltd.,Equity,0.01%
Chemplast Sanmar Ltd.,Equity,0.00%
Current Assets,Others,-0.39%
