Company Name,Asset Type,Percentage Allocation
7.27 GOI Apr  8 2026,Debt,36.30%
6.57 GOI Dec  5 2033,Debt,13.93%
6.59 Summit Digitel Infrastructure Pvt. Ltd. (Erstwhile Reliance Jio Infratel Pvt. Ltd.) Jun 16 2026,Debt,11.75%
GOI,Debt,9.42%
7.52 REC Ltd. Nov  7 2026,Debt,8.70%
7.59 GOI Jan 11 2026,Debt,7.37%
8.55 HDFC Bank Ltd. Mar 27 2029,Debt,4.99%
7.25 Maharashtra SDL  Dec 28 2026,Debt,1.21%
7.98 Uttar Pradesh SDL Oct 14 2025,Debt,1.17%
Net Receivables/(Payable),Others,1.09%
8.21 Haryana UDAY Bond Mar 31 2026,Debt,0.99%
GOI,Debt,0.91%
CBLO(CCIL),Others,0.73%
7.18 GOI Aug 14 2033,Debt,0.68%
GOI,Debt,0.42%
8.26 Maharashtra SDL  Aug 12 2025,Debt,0.25%
8.59 Karnataka Sdl Nov  6 2025,Debt,0.10%
