Company Name,Asset Type,Percentage Allocation
Triparty Repo,Others,5.05%
Ultratech Cement Ltd.,Equity,4.88%
DLF Ltd.,Equity,4.70%
Bharti Airtel Ltd.,Equity,3.61%
Bharat Petroleum Corporation Ltd.,Equity,3.55%
Tech Mahindra Ltd.,Equity,3.43%
Inox Wind Ltd.,Equity,3.27%
Maruti Suzuki India Ltd.,Equity,3.10%
Ambuja Cements Ltd.,Equity,3.10%
Lupin Ltd.,Equity,2.84%
NMDC Steel Ltd,Equity,2.55%
Jindal Stainless Ltd.,Equity,2.42%
JSW Steel Ltd.,Equity,2.39%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,2.29%
ICICI Bank Ltd.,Equity,2.28%
Hero Motocorp Ltd.,Equity,2.26%
Hindustan Petroleum Corporation Ltd.,Equity,2.23%
Jio Financial Services Ltd.,Equity,2.20%
Muthoot Finance Ltd.,Equity,2.00%
Tata Steel Ltd.,Equity,1.96%
Mangalore Refinery & Petrochemicals Ltd.,Equity,1.94%
Tata Motors - DVR - A - ORDY,Equity,1.90%
Interglobe Aviation Ltd.,Equity,1.89%
Siemens Ltd.,Equity,1.88%
Grasim Industries Ltd.,Equity,1.87%
Gland Pharma Ltd.,Equity,1.65%
Jindal Steel & Power Ltd.,Equity,1.62%
RHI Magnesita India Ltd.,Equity,1.61%
TVS Motor Company Ltd.,Equity,1.44%
Hindalco Industries Ltd.,Equity,1.26%
Karnataka Bank Ltd.,Equity,1.16%
Divgi Torq Transfer Systems Pvt Ltd,Equity,1.09%
Himatsingka Seide Ltd.,Equity,0.99%
Bajaj Auto Ltd.,Equity,0.98%
Godrej Properties Ltd.,Equity,0.97%
BEML Ltd.,Equity,0.95%
PI Industries Ltd.,Equity,0.94%
EPL Ltd. (Erstwhile Essel Propack Ltd.),Equity,0.93%
KSB Ltd.,Equity,0.93%
Gujarat Gas Ltd.,Equity,0.93%
Jubilant Foodworks Ltd.,Equity,0.90%
Bharti Airtel Ltd.,Equity,0.86%
Larsen & Toubro Ltd.,Equity,0.86%
Axis Bank Ltd.,Equity,0.80%
Zee Entertainment Enterprises Ltd.,Equity,0.79%
Titan Company Ltd.,Equity,0.78%
Bharat Electronics Ltd.,Equity,0.76%
Divi Laboratories Ltd.,Equity,0.73%
ICICI Prudential Life Insurance Company Ltd.,Equity,0.73%
Cummins India Ltd.,Equity,0.71%
Vardhman Textiles Ltd.,Equity,0.68%
Bank Of Baroda,Equity,0.62%
Trent Ltd.,Equity,0.62%
AIA Engineering Ltd.,Equity,0.62%
Chalet Hotels Ltd.,Equity,0.53%
JK Lakshmi Cement Ltd.,Equity,0.50%
Sagar Cements Ltd.,Equity,0.27%
Orient Cement Ltd.,Equity,0.21%
Syngene International Ltd.,Equity,0.18%
RED TAPE Ltd.,Equity,0.16%
Cartrade Tech Ltd.,Equity,0.12%
Devyani International Ltd.,Equity,0.12%
First Source Solutions Ltd.,Equity,0.11%
V-Mart Retail Ltd.,Equity,0.10%
Current Assets,Others,0.10%
eClerx Services Ltd.,Equity,0.02%
UTI Asset Management Company Ltd.,Equity,0.02%
Thyrocare Technologies Ltd.,Equity,0.02%
