Company Name,Asset Type,Percentage Allocation
7.38 GOI Jun 20 2027,Debt,9.01%
7.17 GOI Apr 17 2030,Debt,8.94%
Cash,Others,6.59%
7.27 GOI Apr  8 2026,Debt,5.98%
7.36 GOI Sep 12 2052,Debt,5.93%
7.42 Power Finance Corporation Ltd. Nov 19 2024,Debt,5.93%
5.7 Bajaj Housing Finance Ltd. Jun 10 2024,Debt,5.89%
6.4 Jamnagar Utilities & Power Pvt. Ltd. Sep 29 2026,Debt,5.73%
6.8 Varanasi Sangam Expressway Pvt. Ltd. Dec 29 2034,Debt,4.11%
8.24 GOI Feb 15 2027,Debt,3.07%
8.2 GOI Sep 24 2025,Debt,3.03%
8.6 Bharti Telecom Ltd. Dec 12 2025,Debt,2.97%
HDFC Bank Ltd.,Equity,2.17%
8.44 Maharashtra SDL  Nov 26 2024,Debt,2.10%
Reliance Industries Ltd.,Equity,2.08%
ITC Ltd.,Equity,1.51%
Triparty Repo,Others,1.15%
Tata Consultancy Services Ltd.,Equity,1.15%
Tata Consumer Products Ltd.,Equity,0.97%
PB Fintech Ltd.,Equity,0.94%
Solar Industries India Ltd.,Equity,0.92%
APL Apollo Tubes Ltd.,Equity,0.91%
3M India Ltd.,Equity,0.89%
Karur Vysya Bank Ltd.,Equity,0.81%
Radico Khaitan Ltd.,Equity,0.79%
ACC Ltd.,Equity,0.78%
Jubilant Foodworks Ltd.,Equity,0.71%
Zee Entertainment Enterprises Ltd.,Equity,0.70%
Jupiter Wagons Ltd.,Equity,0.70%
Metro Brands Ltd.,Equity,0.67%
Blue Dart Express Ltd.,Equity,0.64%
Avenue Supermarts Ltd.,Equity,0.61%
Newgen Software Technologies Ltd.,Equity,0.59%
Bikaji Foods International Ltd.,Equity,0.58%
Aurobindo Pharma Ltd.,Equity,0.58%
National Thermal Power Corporation Ltd.,Equity,0.56%
Nestle India Ltd.,Equity,0.55%
Polycab India Ltd.,Equity,0.54%
Titan Company Ltd.,Equity,0.48%
ICICI Bank Ltd.,Equity,0.47%
Kaynes Technology India Pvt. Ltd.,Equity,0.47%
Cyient Ltd.,Equity,0.46%
Amber Enterprises India Ltd.,Equity,0.41%
Bharat Electronics Ltd.,Equity,0.39%
Hero Motocorp Ltd.,Equity,0.39%
Ltimindtree Ltd.,Equity,0.39%
Dixon Technologies (India) Ltd.,Equity,0.39%
United Spirits Ltd.,Equity,0.39%
RHI Magnesita India Ltd.,Equity,0.38%
Exide Industries Ltd.,Equity,0.38%
Procter & Gamble Health Ltd.,Equity,0.36%
Bharat Heavy Electricals Ltd.,Equity,0.33%
Matrimony.Com Ltd.,Equity,0.33%
Westlife Foodworld Ltd.,Equity,0.32%
Campus Activewear Ltd.,Equity,0.30%
Nuvoco Vistas Corporation Ltd.,Equity,0.30%
Pidilite Industries Ltd.,Equity,0.29%
Doms Industries Ltd.,Equity,0.28%
UTI Asset Management Company Ltd.,Equity,0.27%
Jio Financial Services Ltd.,Equity,0.26%
Kirloskar Pneumatic Company Ltd.,Equity,0.18%
