Company Name,Asset Type,Percentage Allocation
6.79 GOI May 15 2027,Debt,57.51%
7.2 Karnataka Sdl Jan 25 2027,Debt,25.36%
8.33 GOI Jul  9 2026,Debt,2.80%
7.63 Gujarat SDL Apr 12 2027,Debt,2.57%
6.54 Maharashtra SDL  Feb  9 2027,Debt,2.49%
CBLO(CCIL),Others,2.08%
Net Receivables/(Payable),Others,1.98%
7.86 Uttar Pradesh SDL Jul 13 2026,Debt,1.18%
8.07 Tamil Nadu SDL Jun 15 2026,Debt,0.73%
7.27 GOI Apr  8 2026,Debt,0.56%
7.88 Andhra Pradesh SDL Mar 15 2027,Debt,0.52%
7.88 Chhattisgarh SDL Mar 15 2027,Debt,0.45%
7.61 Uttar Pradesh SDL May 11 2027,Debt,0.31%
7.71 Gujarat SDL Mar  1 2027,Debt,0.26%
7.59 Jharkhand SDL Mar 29 2027,Debt,0.26%
7.56 Gujarat SDL Aug 24 2026,Debt,0.26%
7.19 Gujarat SDL Jan 25 2027,Debt,0.25%
7.64 Uttar Pradesh SDL Mar 29 2027,Debt,0.18%
7.85 Rajasthan SDL Mar 15 2027,Debt,0.15%
7.8 Jharkhand SDL Mar  1 2027,Debt,0.10%
