Company Name,Asset Type,Percentage Allocation
7.27 GOI Apr  8 2026,Debt,86.63%
Net Receivables/(Payable),Others,1.98%
8.25 Maharashtra SDL  Jan 13 2026,Debt,1.86%
CBLO(CCIL),Others,1.63%
8.76 Madhya Pradesh SDL Feb 24 2026,Debt,1.51%
8.69 Tamil Nadu SDL Feb 24 2026,Debt,1.50%
8.47 Maharashtra SDL  Feb 10 2026,Debt,1.20%
8.12 Maharashtra SDL  Nov 13 2025,Debt,1.19%
8.6 Bihar SDL Mar  9 2026,Debt,1.04%
6.18 Gujarat SDL Mar 31 2026,Debt,0.72%
8.49 Tamil Nadu SDL Feb 10 2026,Debt,0.60%
8.17 Tamil Nadu SDL Nov 26 2025,Debt,0.15%
