Company Name,Asset Type,Percentage Allocation
Cash,Others,7.70%
ICICI Bank Ltd.,Equity,7.59%
HDFC Bank Ltd.,Equity,7.44%
Larsen & Toubro Ltd.,Equity,5.88%
Infosys Ltd.,Equity,4.70%
Axis Bank Ltd.,Equity,4.64%
Bharti Airtel Ltd.,Equity,4.49%
State Bank Of India,Equity,3.03%
HCL Technologies Ltd.,Equity,2.98%
United Spirits Ltd.,Equity,2.92%
National Thermal Power Corporation Ltd.,Equity,2.71%
Grasim Industries Ltd.,Equity,2.66%
Bharat Electronics Ltd.,Equity,2.47%
GAIL (India) Ltd.,Equity,2.17%
Reliance Industries Ltd.,Equity,2.16%
Jyothy Labs Ltd.,Equity,1.94%
Kirloskar Oil Engines Ltd.,Equity,1.85%
Kalyan Jewellers India Ltd.,Equity,1.75%
Tata Motors Ltd.,Equity,1.70%
Tata Motors - DVR - A - ORDY,Equity,1.69%
Marico Ltd.,Equity,1.63%
United Breweries Ltd.,Equity,1.55%
Zomato Ltd.,Equity,1.52%
Tech Mahindra Ltd.,Equity,1.49%
Aditya Birla Fashion & Retail Ltd.,Equity,1.39%
Jubilant Foodworks Ltd.,Equity,1.23%
Indusind Bank Ltd.,Equity,1.22%
ICICI Prudential Life Insurance Company Ltd.,Equity,1.20%
Indian Oil Corporation Ltd.,Equity,1.13%
ACC Ltd.,Equity,1.12%
Voltas Ltd.,Equity,1.10%
Hindustan Aeronautics Ltd.,Equity,1.08%
JK Lakshmi Cement Ltd.,Equity,1.04%
Devyani International Ltd.,Equity,0.98%
Kotak Mahindra Bank Ltd.,Equity,0.97%
Lupin Ltd.,Equity,0.96%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.88%
Kansai Nerolac Paints Ltd.,Equity,0.87%
Alkem Laboratories Ltd.,Equity,0.84%
Westlife Foodworld Ltd.,Equity,0.83%
Hindustan Petroleum Corporation Ltd.,Equity,0.81%
Teamlease Services Ltd.,Equity,0.70%
Container Corporation Of India Ltd.,Equity,0.65%
Petronet Lng Ltd.,Equity,0.57%
City Union Bank Ltd.,Equity,0.55%
Amber Enterprises India Ltd.,Equity,0.45%
Gujarat State Petronet Ltd.,Equity,0.36%
Treasury Bill (91D),Others,0.22%
TVS Supply Chain Solutions Ltd.,Equity,0.19%
Numero Uno International Ltd.,Equity,0.00%
Quantum Information Systems,Equity,0.00%
