Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,9.64%
ICICI Bank Ltd.,Equity,6.79%
State Bank Of India,Equity,4.39%
Larsen & Toubro Ltd.,Equity,3.49%
Hindustan Petroleum Corporation Ltd.,Equity,3.36%
Triparty Repo,Others,3.09%
Zomato Ltd.,Equity,2.96%
Indusind Bank Ltd.,Equity,2.83%
Varun Beverages Ltd.,Equity,2.77%
ITC Ltd.,Equity,2.76%
Adani Ports and Special Economic Zone Ltd.,Equity,2.44%
KPIT Technologies Ltd.,Equity,2.34%
National Thermal Power Corporation Ltd.,Equity,2.08%
Axis Bank Ltd.,Equity,2.05%
Bharat Electronics Ltd.,Equity,2.05%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.97%
The Phoenix Mills Ltd.,Equity,1.95%
Lemon Tree Hotels Ltd.,Equity,1.95%
One 97 Communications Ltd.,Equity,1.95%
SRF Ltd.,Equity,1.94%
DLF Ltd.,Equity,1.91%
Cholamandalam Investment & Finance Company Ltd.,Equity,1.90%
Interglobe Aviation Ltd.,Equity,1.87%
Titan Company Ltd.,Equity,1.87%
360 ONE WAM LTD.(Erstwhile IIFL WEALTH MANAGEMENT LIMITED),Equity,1.75%
Multi Commodity Exchange of India Ltd.,Equity,1.75%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,1.74%
The Indian Hotels Company Ltd.,Equity,1.71%
SBI Life Insurance Company Ltd.,Equity,1.58%
Glaxo Smithkline Pharmaceuticals Ltd.,Equity,1.57%
Fortis Healthcare Ltd.,Equity,1.54%
Apollo Hospitals Enterprise Ltd.,Equity,1.48%
PNB Housing Finance Ltd.,Equity,1.47%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.41%
Motilal Oswal Financial Services Ltd.,Equity,1.35%
Piramal Pharma Ltd.,Equity,1.28%
Vedant Fashions Pvt. Ltd.,Equity,1.24%
AIA Engineering Ltd.,Equity,1.19%
Landmark Cars Ltd.,Equity,1.06%
Central Depository Services (India) Ltd.,Equity,1.03%
Blue Dart Express Ltd.,Equity,0.99%
Solar Industries India Ltd.,Equity,0.97%
Mrs Bectors Food Specialities Ltd.,Equity,0.94%
Westlife Foodworld Ltd.,Equity,0.81%
Timken India Ltd.,Equity,0.76%
Electronics Mart India Ltd.,Equity,0.74%
Bharat Petroleum Corporation Ltd.,Equity,0.71%
Net Receivables/(Payable),Others,0.59%
