Company Name,Asset Type,Percentage Allocation
HDFC Bank Ltd.,Equity,9.40%
ICICI Bank Ltd.,Equity,9.23%
Triparty Repo,Others,8.75%
National Thermal Power Corporation Ltd.,Equity,5.41%
Cipla Ltd.,Equity,5.15%
Hindustan Aeronautics Ltd.,Equity,5.12%
State Bank Of India,Equity,5.03%
HCL Technologies Ltd.,Equity,5.00%
SBI Life Insurance Company Ltd.,Equity,4.36%
Bharti Airtel Ltd.,Equity,4.26%
Apollo Hospitals Enterprise Ltd.,Equity,3.98%
Axis Bank Ltd.,Equity,3.83%
Mahindra & Mahindra Ltd.,Equity,2.52%
Infosys Ltd.,Equity,2.45%
Kotak Mahindra Bank Ltd.,Equity,2.28%
Prestige Estates Projects Ltd.,Equity,1.98%
Nexus Select Trust,Others,1.92%
Embassy Office Parks Reit,Others,1.92%
Power Grid Corporation Of India Ltd.,Equity,1.88%
Dr Reddys Laboratories Ltd.,Equity,1.51%
Oil & Natural Gas Corporation Ltd.,Equity,1.47%
Larsen & Toubro Ltd.,Equity,1.38%
Tech Mahindra Ltd.,Equity,1.30%
Lupin Ltd.,Equity,1.22%
Bank Of Baroda,Equity,1.11%
Bosch Ltd.,Equity,0.97%
Coforge Ltd.,Equity,0.92%
Kalpataru Projects International Ltd.,Equity,0.92%
BEML Ltd.,Equity,0.77%
Sapphire Foods India Ltd.,Equity,0.71%
Maruti Suzuki India Ltd.,Equity,0.65%
Bharat Dynamics Ltd.,Equity,0.52%
Bharat Petroleum Corporation Ltd.,Equity,0.49%
Varroc Engineering Pvt. Ltd.,Equity,0.42%
Reliance Industries Ltd.,Equity,0.39%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.38%
Piramal Pharma Ltd.,Equity,0.35%
Zee Entertainment Enterprises Ltd.,Equity,0.24%
Crompton Greaves Consumer Electrcials Ltd.,Equity,0.24%
United Spirits Ltd.,Equity,0.22%
Interglobe Aviation Ltd.,Equity,0.19%
Delhivery Ltd.,Equity,0.15%
Ramco Systems Ltd.,Equity,0.10%
Bharti Airtel Ltd.,Equity,0.09%
BEML Land Assets Ltd.,Equity,0.08%
Current Assets,Others,-1.29%
