Company Name,Asset Type,Percentage Allocation
Reliance Industries Ltd.,Equity,9.92%
Aurobindo Pharma Ltd.,Equity,4.92%
Triparty Repo,Others,4.78%
Jio Financial Services Ltd.,Equity,3.50%
Punjab National Bank,Equity,3.48%
Adani Power Ltd.,Equity,3.38%
Tata Communications Ltd.,Equity,3.38%
Escorts Kubota Ltd.,Equity,2.89%
Britannia Industries Ltd.,Equity,2.79%
IRB Infrastructure Developers Ltd.,Equity,2.77%
Ltimindtree Ltd.,Equity,2.64%
Bikaji Foods International Ltd.,Equity,2.57%
Life Insurance Corporation of India,Equity,2.50%
HFCL Ltd.,Equity,2.48%
Graphite India Ltd.,Equity,2.38%
CRISIL Ltd.,Equity,2.35%
Hindalco Industries Ltd.,Equity,2.20%
TV18 Broadcast Ltd.,Equity,2.17%
Steel Authority Of India Ltd.,Equity,2.15%
Hindalco Industries Ltd.,Equity,2.06%
Poonawalla Fincorp Ltd. (Erstwhile Magma Fincorp Ltd.),Equity,2.06%
Hindustan Copper Ltd.,Equity,1.94%
Jindal Steel & Power Ltd.,Equity,1.86%
Aegis Logistics Ltd.,Equity,1.81%
NMDC Ltd.,Equity,1.80%
Britannia Industries Ltd.,Equity,1.74%
Bandhan Bank Ltd.,Equity,1.66%
Treasury Bill (91D),Others,1.62%
GAIL (India) Ltd.,Equity,1.53%
Fortis Healthcare Ltd.,Equity,1.50%
Jindal Steel & Power Ltd.,Equity,1.39%
Karnataka Bank Ltd.,Equity,1.30%
Anupam Rasayan India Ltd.,Equity,1.30%
Strides Pharma Science Ltd.,Equity,1.25%
MOIL Ltd.,Equity,1.21%
Aurobindo Pharma Ltd.,Equity,1.18%
IKIO Lighting Ltd.,Equity,1.16%
Tata Coffee Ltd.,Equity,1.15%
Td Power Systems Ltd.,Equity,0.95%
Lupin Ltd.,Equity,0.93%
India Pesticides Ltd.,Equity,0.90%
IRM Energy Ltd.,Equity,0.85%
Granules India Ltd.,Equity,0.67%
IPCA Laboratories Ltd.,Equity,0.65%
CIE Automotive India Ltd.,Equity,0.62%
Century Enka Ltd.,Equity,0.59%
Whirlpool of India Ltd.,Equity,0.58%
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,Equity,0.58%
Rossell India Ltd.,Equity,0.58%
Tata Consumer Products Ltd.,Equity,0.53%
GAIL (India) Ltd.,Equity,0.50%
Gujarat State Fertilizers & Chemicals Ltd.,Equity,0.49%
Bosch Ltd.,Equity,0.49%
Torrent Power Ltd.,Equity,0.48%
Indian Bank,Equity,0.47%
Honda India Power Products Ltd.,Equity,0.46%
CARE Ratings Ltd.,Equity,0.44%
Sun T V Network Ltd.,Equity,0.44%
Ambuja Cements Ltd.,Equity,0.38%
Indian Energy Exchange Ltd.,Equity,0.13%
Steel Authority Of India Ltd.,Equity,0.07%
QUANT Mutual Fund (Quant Gilt Fund - Direct - Growth),Debt,0.01%
Current Assets,Others,-5.54%
