Company Name,Asset Type,Percentage Allocation
ICICI Bank Ltd.,Equity,6.49%
Triparty Repo,Others,4.88%
Reliance Industries Ltd.,Equity,4.77%
Sun Pharmaceuticals Ind Ltd.,Equity,2.96%
Maruti Suzuki India Ltd.,Equity,2.78%
Infosys Ltd.,Equity,2.37%
Oil India Ltd.,Equity,2.26%
NHPC Ltd.,Equity,2.18%
Cummins India Ltd.,Equity,2.12%
Larsen & Toubro Ltd.,Equity,2.05%
National Thermal Power Corporation Ltd.,Equity,1.95%
HDFC Bank Ltd.,Equity,1.77%
Affle (India) Ltd.,Equity,1.67%
Bharti Airtel Ltd.,Equity,1.61%
TVS Motor Company Ltd.,Equity,1.56%
Hindustan Petroleum Corporation Ltd.,Equity,1.49%
Alkem Laboratories Ltd.,Equity,1.49%
Inox Wind Ltd.,Equity,1.48%
Avenue Supermarts Ltd.,Equity,1.39%
Muthoot Finance Ltd.,Equity,1.37%
Hindustan Unilever Ltd.,Equity,1.35%
United Breweries Ltd.,Equity,1.31%
Cyient Ltd.,Equity,1.27%
Syngene International Ltd.,Equity,1.23%
Container Corporation Of India Ltd.,Equity,1.21%
Bata India Ltd.,Equity,1.17%
Axis Bank Ltd.,Equity,1.11%
Teamlease Services Ltd.,Equity,1.08%
Siemens Ltd.,Equity,1.04%
HCL Technologies Ltd.,Equity,1.02%
Schaeffler India Ltd.,Equity,1.01%
Max Financial Services Ltd.,Equity,0.94%
Orient Electric Ltd.,Equity,0.94%
CMS Info Systems Ltd.,Equity,0.93%
ICICI Lombard General Insurance Company Ltd.,Equity,0.92%
SBI Cards & Payment Services Pvt. Ltd.,Equity,0.91%
SBI Life Insurance Company Ltd.,Equity,0.87%
Gujarat Gas Ltd.,Equity,0.84%
TVS Holdings Ltd.,Equity,0.78%
City Union Bank Ltd.,Equity,0.77%
Oil & Natural Gas Corporation Ltd.,Equity,0.77%
PVR INOX Ltd.,Equity,0.76%
Equitas Small Finance Bank Ltd.,Equity,0.76%
NCC Ltd.,Equity,0.74%
Zee Entertainment Enterprises Ltd.,Equity,0.73%
Gujarat State Petronet Ltd.,Equity,0.71%
Hero Motocorp Ltd.,Equity,0.71%
Rolex Rings Ltd.,Equity,0.70%
Nazara Technologies Ltd.,Equity,0.69%
ITC Ltd.,Equity,0.67%
J M Financial Ltd.,Equity,0.66%
Bajaj Electricals Ltd.,Equity,0.66%
Laxmi Organic Industries Ltd.,Equity,0.65%
Atul Ltd.,Equity,0.64%
Lupin Ltd.,Equity,0.63%
Grasim Industries Ltd.,Equity,0.63%
Mangalore Refinery & Petrochemicals Ltd.,Equity,0.62%
G R Infraprojects Ltd.,Equity,0.60%
JK Lakshmi Cement Ltd.,Equity,0.59%
Tech Mahindra Ltd.,Equity,0.58%
