Company Name,Asset Type,Percentage Allocation
7.26 GOI Feb  6 2033,Debt,10.31%
8.15 Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.) Jan 23 2026,Debt,6.08%
8.47 Tata Projects Ltd. Nov 20 2026,Debt,4.89%
7.75 Godrej Housing Finance Ltd. Oct  3 2024,Debt,4.76%
9.25 Birla Corporation Ltd. Aug 18 2026,Debt,4.70%
8.35 Godrej Industries Ltd. Dec 12 2025,Debt,4.07%
7.86 Nexus Select Trust Jun 16 2026,Debt,4.05%
6.1 Sundew Properties Ltd. Jun 28 2024,Debt,4.02%
6.7 DLF Cyber City Developers Ltd. Sep 30 2024,Debt,4.01%
6.49 Sepset Constructions Ltd. Jul  1 2024,Debt,3.64%
10 JM Financial Credit Solutions Ltd. Jul 23 2024,Debt,3.17%
9 Bahadur Chand Investments Pvt. Ltd. Mar  1 2024,Debt,3.05%
9.65 Nuvoco Vistas Corporation Ltd. Jul  6 2077,Debt,3.04%
8.1 Century Textiles & Industries Ltd. Apr 25 2026,Debt,3.02%
7.15 G R Infraprojects Ltd. May 31 2024,Debt,2.42%
Net Receivables/(Payable),Others,2.36%
9.45 CreditAccess Grameen Ltd. Nov 22 2024,Debt,2.24%
7.06 GOI Apr 10 2028,Debt,2.03%
Tata Power Renewable Energy Ltd. (90D),Others,2.03%
7.75 Mindspace Business Parks Reit Jun 30 2026,Debt,2.02%
9.95 Indostar Capital Finance Ltd. Jun 30 2025,Debt,2.02%
10.58 Veritas Finance Pvt. Ltd. Sep 24 2024,Debt,2.00%
7.78 Greenlam Industries Ltd. Feb 28 2025,Debt,2.00%
10.2541 Vivriti Capital Pvt. Ltd. Dec 26 2024,Debt,1.83%
GOI,Debt,1.79%
GOI,Debt,1.59%
8.6 Poonawalla Housing Finance Ltd. Nov 29 2024,Debt,1.52%
10.6 Kogta Financial (India) Ltd. May  9 2025,Debt,1.44%
8.5 Aadhar Housing Finance Ltd. May 26 2026,Debt,1.41%
7.36 J. K. Cement Ltd. Jul 23 2024,Debt,1.21%
8.28 Oriental Nagpur Betul Highway Ltd. Sep 30 2024,Debt,1.01%
9.2627 SK Finance Ltd. (Erstwhile Ess Kay Fincorp Ltd.) Jan 27 2025,Debt,1.01%
6.79 GOI May 15 2027,Debt,1.01%
6.49 Priapus Infrastructure Ltd. Jul  1 2024,Debt,0.97%
6.49 Citra Real Estate Ltd. Jul  1 2024,Debt,0.80%
8.3 SK Finance Ltd. (Erstwhile Ess Kay Fincorp Ltd.) Apr 29 2025,Debt,0.73%
CBLO(CCIL),Others,0.55%
7.18 GOI Jul 24 2037,Debt,0.40%
First Business Receivables Trust,Debt,0.38%
SBI - CDMDF - A2 Units,Others,0.32%
7.59 GOI Mar 20 2029,Debt,0.10%
7.59 GOI Jan 11 2026,Debt,0.01%
