fund_house,scheme_type,scheme_category,scheme_code,scheme_name
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124182,DSP Banking & PSU Debt Fund - Direct Plan - IDCW - Daily Reinvest
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124176,DSP Banking & PSU Debt Fund - Direct Plan - IDCW - Monthly
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124177,DSP Banking & PSU Debt Fund - Direct Plan - IDCW - Quarterly 
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124183,DSP Banking & PSU Debt Fund - Direct Plan - IDCW - Weekly
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124172,DSP Banking & PSU Debt Fund - Regular Plan - Growth
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124174,DSP Banking & PSU Debt Fund - Regular Plan - IDCW
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124173,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Daily Reinvest
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124180,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Monthly
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124181,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Quarterly 
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124179,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Weekly
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140286,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140288,Edelweiss Banking and PSU Debt Fund - Direct Plan - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140291,Edelweiss Banking and PSU Debt Fund - Direct Plan Fortnightly - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140293,Edelweiss Banking and PSU Debt Fund - Direct Plan Monthly - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140290,Edelweiss Banking and PSU Debt Fund - Direct Plan weekly - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140283,Edelweiss Banking and PSU Debt Fund - Regular Plan - Growth Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140284,Edelweiss Banking and PSU Debt Fund - Regular Plan - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140294,Edelweiss Banking and PSU Debt Fund - Regular Plan Fortnightly - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140292,Edelweiss Banking and PSU Debt Fund - Regular Plan Monthly - IDCW Option
Edelweiss Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,140289,Edelweiss Banking and PSU Debt Fund - Regular Plan Weekly - IDCW Option
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129008,Franklin India Banking & PSU Debt Fund - Direct - Growth
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129006,Franklin India Banking & PSU Debt Fund - Growth
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129009,Franklin India Banking and PSU Debt Fund - Direct - IDCW 
Franklin Templeton Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,129007,Franklin India Banking and PSU Debt Fund - IDCW 
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128628,HDFC Banking and PSU Debt Fund - Growth Option
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128629,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128627,HDFC Banking and PSU Debt Fund - IDCW Option
HDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,128626,HDFC Banking and PSU Debt Fund - IDCW Option - Direct Plan
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151108,HSBC Banking and PSU Debt Fund - Direct Daily IDCW
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151107,HSBC Banking and PSU Debt Fund - Direct Growth
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151106,HSBC Banking and PSU Debt Fund - Direct Monthly IDCW
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151109,HSBC Banking and PSU Debt Fund - Direct Weekly IDCW
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151102,HSBC Banking and PSU Debt Fund - Regular Daily IDCW
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151104,HSBC Banking and PSU Debt Fund - Regular Growth
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151105,HSBC Banking and PSU Debt Fund - Regular Monthly IDCW
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,151103,HSBC Banking and PSU Debt Fund - Regular Weekly IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,112343,ICICI Prudential Banking and PSU Debt Fund -  Daily IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,112344,ICICI Prudential Banking and PSU Debt Fund -  Weekly IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,130897,ICICI Prudential Banking and PSU Debt Fund - Bonus
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120257,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Daily IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120256,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120258,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Quarterly IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120255,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Weekly IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,130950,ICICI Prudential Banking and PSU Debt Fund - Direct Plan Bonus
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,131148,ICICI Prudential Banking and PSU Debt Fund - Direct Plan Half Yearly IDCW Option
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,112342,ICICI Prudential Banking and PSU Debt Fund - Growth
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,116174,ICICI Prudential Banking and PSU Debt Fund - Quarterly IDCW
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,131147,ICICI Prudential Banking and PSU Debt Fund Half Yearly IDCW Option
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,113247,ICICI Prudential Banking and PSU Debt Fund Retail Daily Dividend
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,113242,ICICI Prudential Banking and PSU Debt Fund Retail Growth
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,113243,ICICI Prudential Banking and PSU Debt Fund Retail Weekly Dividend
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,118234,Invesco India Banking & PSU Debt Fund - Daily IDCW (Reinvestment)
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120444,Invesco India Banking & PSU Debt Fund - Direct Plan -  Growth Option
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120443,Invesco India Banking & PSU Debt Fund - Direct Plan - Daily IDCW (Reinvestment)
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120445,Invesco India Banking & PSU Debt Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,118232,Invesco India Banking & PSU Debt Fund - Growth Option
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,118233,Invesco India Banking & PSU Debt Fund - Monthly IDCW (Payout / Reinvestment)
ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148534,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option
ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148536,ITI Banking & PSU Debt Fund - Direct Plan - IDCW Option
ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148535,ITI Banking & PSU Debt Fund - Regular Plan - Growth Option
ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148533,ITI Banking & PSU Debt Fund - Regular Plan - IDCW Option
Kotak Mahindra Mutual Fund,Open Ended Schemes,Income,123688,Kotak Banking and PSU Debt - Annual Dividend
Kotak Mahindra Mutual Fund,Open Ended Schemes,Income,123858,Kotak Banking and PSU Debt - Daily Dividend Reinvestment
Kotak Mahindra Mutual Fund,Open Ended Schemes,Income,123859,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123690,Kotak Banking and PSU Debt - Growth
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123691,Kotak Banking and PSU Debt - Monthly Payout of Income Distribution cum capital withdrawal option
Kotak Mahindra Mutual Fund,Open Ended Schemes,Income,123689,Kotak Banking and PSU Debt Direct - Annual Dividend
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123693,Kotak Banking and PSU Debt Direct - Growth
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123692,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120337,LIC MF Banking & PSU Debt Fund-Direct Plan-Daily IDCW
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120338,LIC MF Banking & PSU Debt Fund-Direct Plan-Growth
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120339,LIC MF Banking & PSU Debt Fund-Direct Plan-Monthly IDCW
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120336,LIC MF Banking & PSU Debt Fund-Direct Plan-Weekly IDCW
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,105822,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,105823,LIC MF Banking & PSU Debt Fund-Regular Plan-Growth
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,105856,LIC MF Banking & PSU Debt Fund-Regular Plan-Monthly IDCW
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,105857,LIC MF Banking & PSU Debt Fund-Regular Plan-Weekly IDCW
Mirae Asset Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148419,Mirae Asset Banking and PSU Fund - Direct Plan - Growth
Mirae Asset Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148417,Mirae Asset Banking and PSU Fund - Direct Plan - IDCW
Mirae Asset Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148416,Mirae Asset Banking and PSU Fund - Regular Plan - Growth
Mirae Asset Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,148418,Mirae Asset Banking and PSU Fund - Regular plan - IDCW
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134552,Nippon India Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Bonus Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134547,Nippon India Banking  & PSU Debt Fund- Direct Plan-Growth Plan- Growth Option
Reliance Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134546,Reliance Banking  & PSU Debt Fund- Growth Plan- Bonus Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134545,Nippon India Banking  & PSU Debt Fund- Growth Plan- Growth Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134555,NIPPON INDIA BANKING & PSU DEBT FUND - Direct Plan - IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134550,NIPPON INDIA BANKING & PSU DEBT FUND - Direct Plan - MONTHLY IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134556,NIPPON INDIA BANKING & PSU DEBT FUND - Direct Plan - QUARTERLY IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134554,NIPPON INDIA BANKING & PSU DEBT FUND - Direct Plan - WEEKLY IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134548,NIPPON INDIA BANKING & PSU DEBT FUND - IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134549,NIPPON INDIA BANKING & PSU DEBT FUND - MONTHLY IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134551,NIPPON INDIA BANKING & PSU DEBT FUND - QUARTERLY IDCW Option
Nippon India Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134553,NIPPON INDIA BANKING & PSU DEBT FUND - WEEKLY IDCW Option
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125502,SBI Banking & PSU Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125503,SBI BANKING & PSU FUND - Direct Plan - Growth
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125505,SBI Banking & PSU Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125504,SBI Banking & PSU Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125498,SBI BANKING & PSU FUND - Regular Paln - Growth
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125499,SBI Banking & PSU Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125501,SBI Banking & PSU Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,125500,SBI Banking & PSU Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134363,Sundaram Banking & PSU Debt Fund - Direct Growth
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134370,Sundaram Banking & PSU Debt Fund - Direct Monthly Dividend
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134369,Sundaram Banking & PSU Debt Fund - Direct Quarterly Dividend
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134355,Sundaram Banking & PSU Debt Fund - Regular Annual Bonus
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134356,Sundaram Banking & PSU Debt Fund - Regular Growth
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134359,Sundaram Banking & PSU Debt Fund - Regular Monthly Dividend
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134361,Sundaram Banking & PSU Debt Fund - Regular Quarterly Bonus
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134360,Sundaram Banking & PSU Debt Fund - Regular Weekly Dividend
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,134362,Sundaram Banking & PSU Debt Fund Regular Quarterly Dividend
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119629,Sundaram Banking and PSU Debt Fund Direct Plan - Bonus
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119627,Sundaram Banking and PSU Debt Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119625,Sundaram Banking and PSU Debt Fund Direct Plan - Growth
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119626,Sundaram Banking and PSU Debt Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,118326,Sundaram Banking and PSU Debt Fund Regular Plan - Bonus
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,100782,Sundaram Banking and PSU Debt Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,100784,Sundaram Banking and PSU Debt Fund Regular Plan - Growth
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,100793,Sundaram Banking and PSU Debt Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,100783,Sundaram Banking and PSU Debt Fund Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,100781,Sundaram Banking and PSU Debt Fund Retail Plan - Growth
