fund_house,scheme_type,scheme_category,scheme_code,scheme_name
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120597,ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100349,ICICI Prudential Large & Mid Cap Fund - Growth
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100348,ICICI Prudential Large & Mid Cap Fund - IDCW
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120357,Invesco India Growth Opportunities Fund - Direct Plan - Growth
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120356,Invesco India Growth Opportunities Fund - Direct Plan - IDCW (Payout / Reinvestment)
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,106144,Invesco India Growth Opportunities Fund - Growth
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,106143,Invesco India Growth Opportunities Fund - IDCW (Payout / Reinvestment)
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,103234,Kotak Equity Opportunities Fund - Growth
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120158,Kotak Equity Opportunities Fund - Growth - Direct
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,103233,Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120157,Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option - Direct
LIC Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,133710,LIC MF Large & Mid Cap Fund-Direct Plan-Growth
LIC Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,133709,LIC MF Large & Mid Cap Fund-Direct Plan-IDCW
LIC Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,133711,LIC MF Large & Mid Cap Fund-Regular Plan-Growth
LIC Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,133712,LIC MF Large & Mid Cap Fund-Regular Plan-IDCW
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147841,Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147840,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147843,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147842,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,118834,Mirae Asset Large & Midcap Fund - Direct Plan - Growth
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,118835,Mirae Asset Large & Midcap Fund - Direct Plan - IDCW
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,112932,Mirae Asset Large & Midcap Fund - Regular Plan - Growth
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,112931,Mirae Asset Large & Midcap Fund - Regular Plan - IDCW
Motilal Oswal Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147704,Motilal Oswal Large and Midcap Fund - Direct Plan Growth
Motilal Oswal Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147701,Motilal Oswal Large and Midcap Fund - Regular Plan Growth
Motilal Oswal Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147706,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment
Motilal Oswal Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147703,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,141414,Navi Large & Midcap Fund - Direct Annual IDCW Payout
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,141415,Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,135679,Navi Large & Midcap Fund - Direct Normal IDCW Payout
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,141411,Navi Large & Midcap Fund - Regular Annual IDCW payout
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,141410,NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,135680,Navi Large & Midcap Fund - Regular Normal IDCW Payout
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,135677,Navi Large & Midcap Fund- Direct Plan- Growth Option
Navi Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,135678,Navi Large & Midcap Fund- Regular Plan- Growth Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,118676,NIPPON INDIA VISION FUND - DIRECT Plan - IDCW Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,118675,Nippon India Vision Fund - Direct Plan Growth Plan - Bonus Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,118678,Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100378,NIPPON INDIA VISION FUND - IDCW Option
Reliance Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,106255,Reliance Vision Fund Institutional Dividend Plan
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100379,Nippon India Vision Fund-GROWTH PLAN-Bonus Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100380,Nippon India Vision Fund-GROWTH PLAN-Growth Option
quant Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,104515,quant Large & Mid Cap Fund - Bonus Option - Regular Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120824,quant Large & Mid Cap Fund - Bonus Option-Direct Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,104513,quant Large & Mid Cap Fund - Growth Option
quant Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120826,quant Large & Mid Cap Fund - Growth Option-Direct Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120825,quant Large & Mid Cap Fund - IDCW Option - Direct Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,104514,quant Large & Mid Cap Fund - IDCW Option - Regular Plan
SBI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,119720,SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,101530,SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,119721,SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth
SBI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,103024,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,119565,Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,119566,Sundaram Large and Midcap Fund Direct Plan - Growth
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,105001,Sundaram Large and Midcap Fund Regular Plan - Growth
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,105000,Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)
Tata Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,119202,Tata Large & MId Cap Fund -Direct Plan- Growth Option
Tata Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,119201,Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option
Tata Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,101823,Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option
Tata Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,101824,Tata Large & Mid Cap Fund- Regular Plan - Growth Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147750,Union Large & Midcap Fund - Direct Plan - Growth Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147751,Union Large & Midcap Fund - Direct Plan - IDCW Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147748,Union Large & Midcap Fund - Regular Plan - Growth Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,147749,Union Large & Midcap Fund - Regular Plan - IDCW Option
UTI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120665,UTI Large & Mid Cap Fund - Direct Plan - Growth Option
UTI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,120664,UTI Large & Mid Cap Fund - Direct Plan - IDCW
UTI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100664,UTI Large & Mid Cap Fund - Regular Plan - Growth Option
UTI Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,100663,UTI Large & Mid Cap Fund - Regular Plan - IDCW
WhiteOak Capital Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,152226,Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth
WhiteOak Capital Mutual Fund,Equity scheme,Equity Scheme - Large & Mid Cap Fund,152225,Whiteoak Capital Large & Mid Cap Fund Regular Plan Growth
