fund_house,scheme_type,scheme_category,scheme_code,scheme_name
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118617,Edelweiss Large Cap Fund - Direct Plan-Growth option
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,111938,Edelweiss Large Cap Fund - Plan B - IDCW Option
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,111939,Edelweiss Large Cap Fund - Plan C - IDCW Option
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,111940,Edelweiss Large Cap Fund - Regular Plan - Growth Option
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,111936,Edelweiss Large Cap Fund - Regular Plan - IDCW Option
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,111935,Edelweiss Large Cap Fund -Plan B - Growth option
Edelweiss Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,111937,Edelweiss Large Cap Fund -Plan C - Growth option
Franklin Templeton Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118462,Franklin India BLUECHIP FUND - Direct - IDCW 
Franklin Templeton Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100470,Franklin India BLUECHIP FUND - IDCW 
Franklin Templeton Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118531,Franklin India Bluechip Fund- Direct - Growth
Franklin Templeton Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100471,Franklin India Bluechip Fund-Growth
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119133,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,116547,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119134,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,140814,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,140809,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,140811,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,116548,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,140813,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,140810,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
Groww Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,140812,Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
HDFC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119018,HDFC Top 100 Fund - Growth Option - Direct Plan
HDFC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,102000,HDFC Top 100 Fund - Growth Option - Regular Plan
HDFC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119017,HDFC Top 100 Fund - IDCW Option - Direct Plan
HDFC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,102001,HDFC Top 100 Fund - IDCW Option - Regular Plan
HSBC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120030,HSBC Large Cap Fund - Direct Growth
HSBC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120029,HSBC Large Cap Fund - Direct IDCW
HSBC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,101594,HSBC Large Cap Fund - Regular Growth
HSBC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,101593,HSBC Large Cap Fund - Regular IDCW
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120586,ICICI Prudential Bluechip Fund - Direct Plan - Growth
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120585,ICICI Prudential Bluechip Fund - Direct Plan - IDCW
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,108466,ICICI Prudential Bluechip Fund - Growth
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,108465,ICICI Prudential Bluechip Fund - IDCW
ICICI Prudential Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,108467,ICICI Prudential Bluechip Fund - Institutional Option - I - Growth
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120392,Invesco India Largecap Fund - Direct Plan - Growth
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120393,Invesco India Largecap Fund - Direct Plan - IDCW (Payout / Reinvestment)
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,112098,Invesco India Largecap Fund - Growth
Invesco Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,112099,Invesco India Largecap Fund - IDCW (Payout / Reinvestment)
ITI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148353,ITI Large Cap Fund - Direct Plan - Growth Option
ITI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148352,ITI Large Cap Fund - Direct Plan - IDCW Option
ITI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148351,ITI Large Cap Fund - Regular Plan - Growth Option
ITI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148354,ITI Large Cap Fund - Regular Plan - IDCW Option
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134958,JM Large Cap Fund (Direct) - Annual IDCW
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120490,JM Large Cap Fund (Direct) - Growth Option
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134957,JM Large Cap Fund (Direct) - Half Yearly IDCW 
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120489,JM Large Cap Fund (Direct) - IDCW
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134956,JM Large Cap Fund (Direct) - Monthly IDCW 
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134960,JM Large Cap Fund (Direct) - Quarterly IDCW
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134961,JM Large Cap Fund (Regular) - Annual IDCW
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100219,JM Large Cap Fund (Regular) - Growth Option
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134955,JM Large Cap Fund (Regular) - Half Yearly IDCW
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100218,JM Large Cap Fund (Regular) - IDCW 
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134959,JM Large Cap Fund (Regular) - Monthly IDCW
JM Financial Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,134954,JM Large Cap Fund (Regular) - Quarterly IDCW
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,114458,Kotak Bluechip Fund - Growth
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120152,Kotak Bluechip Fund - Growth - Direct
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120153,Kotak Bluechip Fund - Payout of Income Distribution cum capital withdrawal option - Direct
Kotak Mahindra Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,114457,Kotak Bluechip Fund - Payout of Income Distribution cumcapital withdrawal option
LIC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120267,LIC MF Large Cap Fund-Direct Plan-Growth
LIC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120268,LIC MF Large Cap Fund-Direct Plan-IDCW
LIC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,106871,LIC MF Large Cap Fund-Regular Plan-Growth
LIC Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100332,LIC MF Large Cap Fund-Regular Plan-IDCW
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,146550,Mahindra Manulife Large Cap Fund - Direct Plan - IDCW
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,146549,Mahindra Manulife Large Cap Fund - Direct Plan -Growth
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,146551,Mahindra Manulife Large Cap Fund - Regular Plan - Growth
Mahindra Manulife Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,146548,Mahindra Manulife Large Cap Fund - Regular Plan - IDCW
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118825,Mirae Asset Large Cap Fund - Direct Plan - Growth
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,107578,Mirae Asset Large Cap Fund - Growth Plan
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118826,Mirae Asset Large Cap Fund Direct IDCW
Mirae Asset Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,107579,Mirae Asset Large Cap Fund Regular IDCW
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,106235,Nippon India Large Cap  Fund- Growth Plan -Growth Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118634,NIPPON INDIA LARGE CAP FUND - DIRECT Plan - IDCW Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118633,Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,106236,NIPPON INDIA LARGE CAP FUND - IDCW Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,106240,Nippon India Large Cap Fund- Growth Plan Bonus Option
Nippon India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,106238,Nippon India Large Cap Fund-Institutional Plan Growth Plan Bonus Option
DHFL Pramerica Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138311,DHFL Pramerica Large Cap Fund - BONUS OPTION
DHFL Pramerica Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138314,DHFL Pramerica Large Cap Fund - Direct Plan - Bonus
PGIM India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138313,PGIM India Large Cap Fund - Direct Plan - Dividend
PGIM India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138312,PGIM India Large Cap Fund - Direct Plan - Growth
PGIM India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138307,PGIM India Large Cap Fund - Dividend
PGIM India Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138308,PGIM India Large Cap Fund - Growth
DHFL Pramerica Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138310,DHFL Pramerica Large Cap Fund Wealth Plan - Growth Option
DHFL Pramerica Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,138309,DHFL Pramerica Large Cap Fund Wealth Plan -Dividend Option
quant Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150440,quant Large Cap Fund - Growth Option - Direct Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150441,quant Large Cap Fund - Growth Option - Regular Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150439,quant Large Cap Fund - IDCW Option - Direct Plan
quant Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150442,quant Large Cap Fund - IDCW Option - Regular Plan
SBI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119585,SBI Blue Chip Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,103616,SBI Blue Chip Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119598,SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH
SBI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,103504,SBI BLUE CHIP FUND-REGULAR PLAN GROWTH
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148509,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip  Fund)  Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148505,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)  Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148508,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148506,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148507,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth
Sundaram Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,148504,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth
Tata Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119160,Tata Large Cap Fund -Direct Plan Growth Option
Tata Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100475,Tata Large Cap Fund -Regular Plan - Growth Option
Tata Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,119159,Tata Large Cap Fund- Direct Plan - Payout of IDCW Option
Tata Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,102036,Tata Large Cap Fund- Regular Plan - Payout of IDCW Option
Taurus Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118870,Taurus Large Cap Fund - Direct Plan - Growth
Taurus Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,118871,Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option
Taurus Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,101209,Taurus Large Cap Fund - Regular Plan - Growth
Taurus Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,108403,Taurus Large Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option
Union Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,141248,Union Largecap Fund - Direct Plan - Growth Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,141249,Union Largecap Fund - Direct Plan - IDCW Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,141247,Union Largecap Fund - Regular Plan - Growth Option
Union Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,141250,Union Largecap Fund - Regular Plan - IDCW Option
UTI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120656,UTI Large Cap Fund - Direct Plan - Growth Option
UTI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,120657,UTI Large Cap Fund - Direct Plan - IDCW
UTI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100651,UTI Large Cap Fund - Regular Plan - Growth Option
UTI Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,100650,UTI Large Cap Fund - Regular Plan - IDCW
WhiteOak Capital Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150797,WhiteOak Capital Large Cap Fund Direct Plan Growth
WhiteOak Capital Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150798,WhiteOak Capital Large Cap Fund Direct Plan IDCW
WhiteOak Capital Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150799,WhiteOak Capital Large Cap Fund Regular Plan Growth
WhiteOak Capital Mutual Fund,Equity scheme,Equity Scheme - Large Cap Fund,150800,WhiteOak Capital Large Cap Fund Regular Plan IDCW
