Company Name,Asset Type,Percentage Allocation
Larsen & Toubro Ltd.,Equity,6.44%
National Thermal Power Corporation Ltd.,Equity,6.14%
Reliance Industries Ltd.,Equity,5.63%
Hero Motocorp Ltd.,Equity,3.32%
Maruti Suzuki India Ltd.,Equity,2.99%
Ultratech Cement Ltd.,Equity,2.47%
ITD Cementation India Ltd.,Equity,2.34%
DLF Ltd.,Equity,2.25%
Deepak Nitrite Ltd.,Equity,1.99%
JB Chemicals & Pharmaceuticals Ltd.,Equity,1.97%
UNO Minda Ltd.,Equity,1.94%
Eris Lifesciences Ltd.,Equity,1.71%
Triparty Repo,Others,1.70%
Ashok Leyland Ltd.,Equity,1.66%
Steel Authority Of India Ltd.,Equity,1.64%
Bharti Airtel Ltd.,Equity,1.63%
Bharat Electronics Ltd.,Equity,1.63%
Brigade Enterprises Ltd.,Equity,1.62%
KEI Industries Ltd.,Equity,1.60%
Sun Pharmaceuticals Ind Ltd.,Equity,1.58%
Oil & Natural Gas Corporation Ltd.,Equity,1.55%
Kajaria Ceramics Ltd.,Equity,1.40%
Ratnamani Metals & Tubes Ltd.,Equity,1.31%
Net Receivables/(Payable),Others,1.27%
Rail Vikas Nigam Ltd.,Equity,1.27%
Aeroflex Industries Ltd.,Equity,1.25%
Tega Industries Ltd.,Equity,1.24%
Century Textiles & Industries Ltd.,Equity,1.24%
PCBL Ltd. (Erstwhile Phillips Carbon Black Ltd.),Equity,1.23%
Jindal Stainless Ltd.,Equity,1.22%
Bayer Cropscience Ltd.,Equity,1.22%
Ajanta Pharma Ltd.,Equity,1.22%
J. K. Cement Ltd.,Equity,1.21%
Swan Energy Ltd.,Equity,1.19%
Kennametal India Ltd.,Equity,1.18%
Lumax Industries Ltd.,Equity,1.17%
Radico Khaitan Ltd.,Equity,1.16%
Apollo Pipes Ltd.,Equity,1.16%
Oberoi Realty Ltd.,Equity,1.14%
Sundram Fasteners Ltd.,Equity,1.14%
Senco Gold Ltd.,Equity,1.12%
Endurance Technologies Ltd.,Equity,1.12%
Kalpataru Projects International Ltd.,Equity,1.11%
Kewal Kiran Clothing Ltd.,Equity,1.09%
Linde India Ltd.,Equity,1.07%
AIA Engineering Ltd.,Equity,1.04%
Lemon Tree Hotels Ltd.,Equity,1.03%
Siemens Ltd.,Equity,0.99%
Sobha Ltd.,Equity,0.95%
Bharat Heavy Electricals Ltd.,Equity,0.95%
JSW Steel Ltd.,Equity,0.93%
Balrampur Chini Mills Ltd.,Equity,0.93%
Hindustan Aeronautics Ltd.,Equity,0.92%
HEG Ltd.,Equity,0.85%
Tejas Networks Ltd.,Equity,0.84%
Tube Investments Of India Ltd.,Equity,0.84%
Jamna Auto Industries Ltd.,Equity,0.84%
Td Power Systems Ltd.,Equity,0.79%
Aegis Logistics Ltd.,Equity,0.78%
Emami Ltd.,Equity,0.77%
IRM Energy Ltd.,Equity,0.71%
Oil India Ltd.,Equity,0.70%
United Breweries Ltd.,Equity,0.69%
Cera Sanitaryware Ltd.,Equity,0.66%
Triveni Turbine Ltd.,Equity,0.56%
Indraprastha Gas Ltd.,Equity,0.39%
Ingersoll-Rand  Ltd.,Equity,0.16%
MTAR Technologies Ltd.,Equity,0.06%
Treasury Bill (364D),Others,0.05%
