Company Name,Asset Type,Percentage Allocation
Net Receivables/(Payable),Others,71.48%
Bajaj Finserv Mutual Fund,Debt,17.37%
ICICI Bank Ltd.,Equity,10.50%
HDFC Bank Ltd.,Equity,9.27%
Indian Energy Exchange Ltd.,Equity,8.14%
Treasury Bill (91D),Others,5.68%
CBLO(CCIL),Others,4.60%
Ambuja Cements Ltd.,Equity,4.41%
State Bank Of India,Equity,4.11%
Tata Power Company Ltd.,Equity,3.60%
Reliance Industries Ltd.,Equity,3.19%
Aurobindo Pharma Ltd.,Equity,3.18%
Adani Ports and Special Economic Zone Ltd.,Equity,3.17%
Hindustan Petroleum Corporation Ltd.,Equity,2.38%
Dalmia Bharat Ltd.,Equity,1.94%
Larsen & Toubro Ltd.,Equity,1.85%
Treasury Bill (91D),Others,1.42%
The Federal Bank Ltd.,Equity,1.30%
GAIL (India) Ltd.,Equity,1.28%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,1.15%
The Indian Hotels Company Ltd.,Equity,1.13%
Hindalco Industries Ltd.,Equity,1.11%
Indusind Bank Ltd.,Equity,1.10%
Sun Pharmaceuticals Ind Ltd.,Equity,1.09%
Tata Motors Ltd.,Equity,0.83%
PVR INOX Ltd.,Equity,0.79%
Dabur India Ltd.,Equity,0.70%
Torrent Pharmaceuticals Ltd.,Equity,0.66%
LIC Housing Finance Ltd.,Equity,0.65%
Kotak Mahindra Bank Ltd.,Equity,0.50%
GMR Airports Infrastructure Ltd.,Equity,0.47%
Bharat Heavy Electricals Ltd.,Equity,0.29%
Grasim Industries Ltd.,Equity,0.26%
JSW Steel Ltd.,Equity,0.26%
City Union Bank Ltd.,Equity,0.21%
Punjab National Bank,Equity,0.20%
Piramal Enterprises Ltd.,Equity,0.06%
Escorts Kubota Ltd.,Equity,0.05%
Bank Of Baroda,Equity,0.04%
Balrampur Chini Mills Ltd.,Equity,0.04%
Balrampur Chini Mills Ltd.,Equity,-0.04%
Bank Of Baroda,Equity,-0.04%
Escorts Kubota Ltd.,Equity,-0.05%
Piramal Enterprises Ltd.,Equity,-0.06%
Punjab National Bank,Equity,-0.20%
City Union Bank Ltd.,Equity,-0.22%
JSW Steel Ltd.,Equity,-0.26%
Grasim Industries Ltd.,Equity,-0.26%
Bharat Heavy Electricals Ltd.,Equity,-0.29%
GMR Airports Infrastructure Ltd.,Equity,-0.47%
Kotak Mahindra Bank Ltd.,Equity,-0.51%
LIC Housing Finance Ltd.,Equity,-0.65%
Torrent Pharmaceuticals Ltd.,Equity,-0.66%
Dabur India Ltd.,Equity,-0.70%
PVR INOX Ltd.,Equity,-0.80%
Tata Motors Ltd.,Equity,-0.84%
Sun Pharmaceuticals Ind Ltd.,Equity,-1.09%
Indusind Bank Ltd.,Equity,-1.11%
Hindalco Industries Ltd.,Equity,-1.12%
The Indian Hotels Company Ltd.,Equity,-1.14%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,-1.16%
GAIL (India) Ltd.,Equity,-1.28%
The Federal Bank Ltd.,Equity,-1.31%
Larsen & Toubro Ltd.,Equity,-1.86%
Dalmia Bharat Ltd.,Equity,-1.96%
Hindustan Petroleum Corporation Ltd.,Equity,-2.39%
Adani Ports and Special Economic Zone Ltd.,Equity,-3.20%
Aurobindo Pharma Ltd.,Equity,-3.20%
Reliance Industries Ltd.,Equity,-3.21%
Tata Power Company Ltd.,Equity,-3.62%
State Bank Of India,Equity,-4.15%
Ambuja Cements Ltd.,Equity,-4.45%
Indian Energy Exchange Ltd.,Equity,-8.22%
HDFC Bank Ltd.,Equity,-9.33%
ICICI Bank Ltd.,Equity,-10.59%
