Company Name,Asset Type,Percentage Allocation
Tata Motors Ltd.,Equity,-0.58%
Larsen & Toubro Ltd.,Equity,-0.58%
Glenmark Pharmaceuticals Ltd.,Equity,-0.59%
Hindustan Aeronautics Ltd.,Equity,-0.60%
Tata Consultancy Services Ltd.,Equity,-0.60%
Jindal Steel & Power Ltd.,Equity,-0.61%
Bajaj Finance Ltd.,Equity,-0.63%
Power Finance Corporation Ltd.,Equity,-0.68%
Tata Power Company Ltd.,Equity,-0.77%
DLF Ltd.,Equity,-0.78%
Escorts Kubota Ltd.,Equity,-0.79%
Power Grid Corporation Of India Ltd.,Equity,-0.80%
Hindustan Copper Ltd.,Equity,-0.83%
Piramal Enterprises Ltd.,Equity,-0.84%
RBL Bank Ltd.,Equity,-0.85%
PVR INOX Ltd.,Equity,-0.89%
ACC Ltd.,Equity,-0.92%
Bharat Petroleum Corporation Ltd.,Equity,-0.93%
ITC Ltd.,Equity,-0.94%
Vedanta Ltd.,Equity,-1.00%
Axis Bank Ltd.,Equity,-1.04%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,-1.07%
Bharat Heavy Electricals Ltd.,Equity,-1.11%
Steel Authority Of India Ltd.,Equity,-1.15%
Shriram Finance Ltd.(Erstwhile Shriram Transport Finance Company Limited),Equity,-1.19%
Indian Energy Exchange Ltd.,Equity,-1.22%
State Bank Of India,Equity,-1.23%
Infosys Ltd.,Equity,-1.27%
Adani Ports and Special Economic Zone Ltd.,Equity,-1.28%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-1.30%
Aurobindo Pharma Ltd.,Equity,-1.35%
Bank Of Baroda,Equity,-1.42%
GAIL (India) Ltd.,Equity,-1.52%
Ambuja Cements Ltd.,Equity,-1.65%
Punjab National Bank,Equity,-1.75%
Gmr Infrastructure Ltd.,Equity,-1.78%
Zee Entertainment Enterprises Ltd.,Equity,-1.83%
NMDC Ltd.,Equity,-1.88%
Bandhan Bank Ltd.,Equity,-2.10%
Vodafone Idea Ltd.,Equity,-2.62%
ICICI Bank Ltd.,Equity,-2.90%
Reliance Industries Ltd.,Equity,-3.12%
